FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_ MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_ MCAL_ MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_ IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_ OP_ OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CURR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER_REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106190034,ANTELOPE VALLEY HOSPITAL,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,901,District,General,Comparable,,(661) 949-5000,1600 WEST AVENUE J,LANCASTER,93534,EDWARD MIRZABEGIAN,CEO,WWW.AVHOSPITAL.ORG,ANTELOPE VALLEY HOSPITAL DISTRICT,TOM BUENO,"TOYON ASSOCIATES, INC.",2,05-0056,HSC30056F,ZZT30056F,420,393,393,"32,081","9,790","23,401","11,121",0,0,"21,228","2,817","4,584","105,022","5,413","2,647","5,582","3,491",0,0,"6,520",691,"1,287","25,631",390,30,0,0,0,0,"101,801","3,221",0,0,0,0,"24,904",727,0,0,0,0,68.50,73.20,4.10,4.10,32,"11,762","5,242","19,118","6,135","38,508","47,653",0,0,"44,994","2,167","22,443","181,018","113,760","10,874","8,539","56,919",0,13,"461,034","148,021","7,020","6,856","3,750","1,775","1,058,085,515","752,312,826",0,"305,772,689","8,871,239","311,851,650","2,792,278","5,475,083","3,640,550",0,0,"4,626,811","221,177,539","139,019,788","697,888,188","218,149,393","95,091,521","157,941,412","74,310,420",0,0,"189,764,420","20,848,949","35,677,015","791,783,130","39,328,881","16,304,622","41,024,014","52,210,643",0,0,"95,488,931","140,823","21,804,471","266,302,385","176,960,771","83,407,138","142,226,862","88,752,252","(4,334,970)",0,0,"177,184,106","47,349,633",0,"31,272,265",0,"9,494,769",0,0,0,0,"80,517,503","27,989,005","52,935,376","35,624,476",0,0,"108,069,245",0,"637,084",0,"11,845,931",0,"2,212,853",0,0,"77,145,016","24,771,773","104,733,974",0,0,0,0,"49,478,642","9,439,134","29,710,364","16,572,747","135,878,378","60,572,572","7,463,260","6,593,019","53,451,838","17,935,079","10,003,110","3,370,275","4,596,010","5,847,063","6,141,046","147,797,749","11,418,572","120,861,278","15,200,125","2,211,650","2,305,269","299,794,643","111,358,609",0,"106,585,439","81,850,595","299,794,643","25,763,368","192,578,315","(149,081,647)","126,575,465","143,820,701","289,581,492","168,720,214",0,0,"9,595,863","113,105,863","6,520,424",0,0,"2,147",952,"4,097,585","395,489","4,493,074",401,0,"180,466","827,702","1,453,726","111,752","395,631","730,976","362,752","6,815","19,258","8,507","1,298,455","395,244","981,533",0,"748,503","239,515","428,399","5,936","1,422,493","431,046","1,084,849",0,"815,234","265,493","467,698","6,261"
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1209,City/County,General,Comparable,Teaching,(909) 580-1000,400 N PEPPER AVE,COLTON,92324,PATRICK PETRE,DIRECTOR,,COUNTY OF SAN BERNARDINO,VERE L. WILLIAMS,ARROWHEAD REGIONAL MEDICAL CENTER,2,05-0245,HSC30245W,ZZT30245F,373,373,353,"14,528","2,924","46,478","7,269","8,163","5,211",0,"14,582","6,146","105,301","2,820",674,"8,980","2,598","2,151","1,300",0,"4,054","1,748","24,325",283,90,0,0,0,0,"84,348","20,953",0,0,0,0,"19,728","4,597",0,0,0,0,77.30,77.30,4.30,4.30,23,"8,474","3,299","42,709","2,775","99,180","70,102","61,856","23,211",0,"54,103","32,049","385,985","130,461","254,055","8,973",0,366,14,"1,565,370","1,015,200","7,181","5,613","2,474","1,166","1,247,067,481","808,497,772",0,"438,569,709","8,000,255","414,578,806","31,991,158","29,506,909","3,273,429",0,0,"58,224,638","250,854,150","164,194,934","832,018,397","89,622,138","19,180,779","334,417,614","58,262,563","67,876,846","89,292,902",0,"81,582,705","36,309,955","776,545,502","39,568,512","3,145,746","110,532,804","51,926,645","115,895,730","30,729,791",0,"57,675,973","61,046,778","470,521,979","103,298,550","13,366,906","322,032,271","95,890,040","(118,182,049)","139,783,051","30,013,714",0,"83,036,613",0,"139,258,676",0,0,0,0,0,0,"25,892,100","8,959,619","220,682,366","34,716,998","43,989,525","48,037,916",0,2,"56,291,183","32,754,404",0,"22,837,669",0,0,0,"70,408,954","39,244,935","114,534,530","3,047,083","9,375,039",0,"14,314,747","61,020,213","14,129,653","48,351,867","40,151,785","152,386,595","49,418,180","30,749,096","5,572,580","60,689,653","44,847,614","20,541,954","3,800,843","5,068,104","28,191,057","13,313,130","99,389,383","57,661,929","392,383,088","50,177,297",0,0,"599,611,697","263,937,722",0,"301,671,933","34,002,042","599,611,697","16,875,545","242,971,759","(210,448,304)","491,749,726","119,396,972","634,551,761","242,168,673",0,"529,367","478,898,066","479,761,933","178,090,000","7,414,898","28,929,308","2,594",933,"4,830,190","612,373","5,442,563",309,135,"314,071","1,020,146","1,348,238","178,949","398,116","719,946","442,522","360,807","16,341","31,054","1,290,399","727,892","865,847","338,690","907,222","270,161","429,979",0,"1,462,277","817,488","981,308","345,261","1,029,891","310,766","495,572",0
106400466,ARROYO GRANDE COMMUNITY HOSPITAL,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,San Luis Obispo,8,801,Non-Profit,General,Comparable,,(805) 489-4261,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,RICHARD CASTRO,CEO,WWW.ARROYOGRANDEHOSPITAL.ORG,CATHOLIC HEALTHCARE WEST,JAMES R. SAURENMANN,SAURENMANN & ASSOCIATES,0,05-0016,HSC30016J,ZZT40016H,65,65,38,"7,199","1,340",71,836,322,482,"1,703",44,300,"12,297","1,517",306,34,146,54,113,531,13,144,"2,858",53,0,0,0,12,0,"9,981",0,0,0,"2,316",0,"2,623",0,0,0,235,0,51.80,51.80,4.30,3.80,0,0,0,"22,292","3,998","1,091","12,290","1,112","4,644","21,116",269,"5,654","72,466","22,167",0,0,"51,732",0,3,"134,614","63,328",841,587,0,0,"244,777,651","196,796,470","187,065","48,168,246","767,215","50,229,344","(1,293,883)","(60,835)",0,0,0,"(1,354,718)","44,715,041","21,166,341","178,896,269","76,497,159","14,007,597","1,073,206","9,602,514","3,652,867","7,491,614","25,393,805","644,334","3,502,548","141,865,644","32,027,250","6,075,882","1,482,376","14,920,736","2,080,809","7,281,778","31,684,431","400,680","6,958,065","102,912,007","90,758,839","15,004,334","1,188,231","22,944,408",0,"5,070,465","9,602,705","38,875,724","5,907,486",0,"3,696,315",0,"3,747,963",0,0,0,"187,065","16,772,906","4,881,320","1,225,120","840,966","437,390","4,979,225","17,653,361",0,"1,377,958",0,"753,939",0,"(60,835)",0,0,"7,950,430","2,903,118","18,153,529",0,0,0,0,"7,591,086","2,218,115","9,326,811","2,086,255","16,421,565","10,355,441","2,242,337","964,692","8,448,132","6,003,228","1,773,039","324,247","242,988","1,508,132","1,945,543","10,472,881",0,"12,389,085","2,427,623","3,969,183","167,488","29,426,260","7,281,439","504,174","26,217,514","(4,576,867)","29,426,260","20,939","32,083,116","(23,508,908)","6,275,143","12,267,737","21,273,160","8,884,075",0,"6,107,350","2,314,596","26,421,946","204,432","132,858","137,517",301,85,"556,778","88,088","644,866",154,0,"71,422","130,206","137,016","6,683","20,304","107,179","42,571","23,105","12,206","6,086","139,968","49,707","168,970",0,"81,058","47,377","69,698",0,"164,806","57,348","196,561",0,"91,974","54,298","79,879",0
106400683,ATASCADERO STATE HOSPITAL,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,San Luis Obispo,8,801,State,Psychiatric,State,,(805) 468-2000,10333 EL CAMINO REAL,ATASCADERO,93423-7001,JOHN DEMORALES,DIRECTOR,WWW.DMH.CAHWNET.GOV,STATE OF CALIFORNIA ,GALE NAGATO,STATE OF CALIFORNIA,0,,,,"1,259","1,259","1,023",0,0,0,0,0,0,0,0,"376,617","376,617",0,0,0,0,0,0,0,0,"1,003","1,003",0,165,0,0,"1,094",0,0,"70,774",0,0,"305,843",0,0,188,0,0,815,0,82.00,82.00,375.50,376.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"224,508,572","9,311,346",0,"215,197,226",0,"224,508,572","(9,311,346)","9,311,346",0,0,0,0,"201,889,861",0,"22,618,711",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9,311,346",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106190163,AURORA CHARTER OAK,1/1/2010,12/31/2010,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,915,Investor,Psychiatric,Comparable,,(626) 966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD A SMITH,CEO,AURORABEHAVIORAL.COM,SIGNATURE HEALTH CARE,MOLLY BAUM,"SOUTHEAST REIMBURSEMENT GROUP, LLC",0,05-4069,HSM34069H,,95,95,95,"9,420",716,"5,157",0,"3,899",601,"12,074",0,198,"32,065",822,84,861,0,731,80,"2,069",0,45,"4,692",0,95,0,0,0,0,0,"32,065",0,0,0,0,0,"4,692",0,0,0,0,92.50,92.50,6.80,6.80,0,0,0,"8,016",127,11,0,0,301,"6,315",0,121,"14,891",0,0,0,0,0,0,0,0,0,0,0,0,"39,002,071","14,615,122",0,"24,386,949","31,066","20,924,570","3,493,445","2,154,115","443,080",0,"(105,141)","5,309,621","32,094,664","5,118,035","1,789,372","6,868,174","513,330","9,813,624",0,"3,505,337","596,416","12,432,885",0,"154,270","33,884,036","2,711,005","41,730","3,035",0,0,"109,260","2,216,680",0,"36,325","5,118,035","3,621,464","230,705","2,159,948",0,0,"2,160,724","146,731","4,699,793","947,352",0,"196,511",0,"451,894",0,0,0,0,"5,521,060","296,702","7,476,353",0,"1,206,721","531,180","9,345,445",0,"9,488",0,0,0,0,0,0,"6,964,288","821,528","728,175",0,0,0,0,"3,572,484","2,118,980","4,354,568","2,364,547","10,751,351","1,997,002","720,234","134,387","877,629","3,069,833","278,663","2,072,195","145,413",0,"877,863","7,761,127",0,"1,036,463",0,0,0,"8,797,590","1,582,055",0,"15,480","7,200,055","8,797,590","1,689,627","5,745,206","(1,490,558)",0,"974,242","2,195,944","1,159,481",0,0,0,"15,480",0,0,"136,165",253,101,"472,707","52,848","525,555",26,0,"37,562","121,945","76,493","54,427","79,609","65,252","37,419",0,0,0,"210,529","22,342",0,0,"76,070","80,448","65,810","17,508","234,913","24,828",0,0,"83,565","90,146","72,818","19,285"
106190462,AURORA LAS ENCINAS HOSPITAL,1/1/2010,12/31/2010,365,Audited,Excl. Ind. Audit Adj.,Los Angeles,11,911,Investor,Psychiatric,Comparable,,(626) 795-9901,2900 E DEL MAR,PASADENA,91107-4375,GERALD CONWAY,CEO,LASENCINASHOSPITAL.COM,SIGNATURE HEALTH CARE,MOLLY BAUM,"SOUTHEAST REIMBURSEMENT GROUP, LLC",0,05-4078,HSP34078G,,138,138,138,"9,034",268,"1,027",0,0,508,"4,233",0,"1,771","16,841",863,44,183,0,0,69,757,0,273,"2,189",0,138,0,0,0,0,0,"16,841",0,0,0,0,0,"2,189",0,0,0,0,33.40,33.40,7.70,7.70,0,0,0,"5,656",178,0,0,0,233,"3,990",0,"1,019","11,076",0,0,0,0,0,0,0,0,0,0,0,0,"31,257,516","17,441,461",0,"13,816,055","653,050","18,311,409","(3,842,304)","1,894,480","200,032",0,0,"(2,147,856)","25,873,727","3,869,435","1,514,354","14,525,814","450,666","1,625,697",0,0,"825,782","6,838,020",0,"3,122,102","27,388,081","1,927,060","62,030",0,0,0,"99,525","1,436,940",0,"343,880","3,869,435","8,017,217","267,625","1,052,338",0,0,0,"255,786","4,454,930","946,613",0,0,0,"2,446,952",0,0,0,0,"6,648,988","189,404","396,097",0,0,"569,005","2,923,201",0,"3,089,360",0,0,0,0,0,0,"5,224,755","784,145","417,096",0,0,0,0,"3,300,721","1,684,939","5,229,494","1,670,259","9,078,068","1,787,172","367,890","992,910","927,602","2,283,375","211,764","1,254,833","100,199",33,"1,307,563","2,629,535",0,"917,987",0,"23,017",0,"3,570,539","3,905,066",0,"34,078","(368,605)","3,570,539","244,404","2,800,490","(1,531,800)",0,"783,551","1,767,224","849,237",0,"26,065",0,"34,078",0,0,"1,092,039",184,74,"348,285","33,964","382,249",49,0,"41,696","80,326","57,702","33,894","61,647","33,100","39,920",0,0,0,"157,805","19,311",0,0,"70,244","35,822","57,882","7,221","172,652","20,938",0,0,"76,808","39,682","64,542","7,627"
106374024,AURORA SAN DIEGO,1/1/2010,12/31/2010,365,Audited,Excl. Ind. Audit Adj.,San Diego,14,1412,Investor,Psychiatric,Comparable,,(858) 487-3200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,JIM PLUMMER,CEO,AURORASANDIEGO.COM,SIGNATURE HEALTH CARE,MOLLY BAUM,"SOUTHEAST REIMBURSEMENT GROUP, LLC",0,05-4095,HSM34095H,,80,80,80,"5,029",231,"1,783",0,50,"9,048","8,017",0,310,"24,468",441,25,422,0,14,500,"1,459",0,53,"2,914",0,80,0,0,0,0,0,"24,468",0,0,0,0,0,"2,914",0,0,0,0,83.80,83.80,8.40,8.40,0,0,0,"2,922",51,0,0,0,"2,607","9,403",0,315,"15,298",0,0,0,0,0,0,0,0,0,0,0,0,"32,050,430","9,695,279",0,"22,355,151","46,748","18,108,894","4,293,005","39,329",0,0,0,"4,332,334","24,462,000","5,528,528","2,059,902","5,619,045","261,123","1,872,550",0,"51,530","9,743,978","8,639,181",0,"334,495","26,521,902","1,006,820","24,480",0,0,0,"922,680","3,466,448",0,"108,100","5,528,528","2,106,561","128,026","813,445",0,0,"15,757","1,759,913","3,964,412","436,435",0,0,0,"470,730",0,0,0,0,"4,386,014","151,832","1,021,429",0,"34,736","8,692,174","7,897,693",0,"171,273",0,0,0,"39,329",0,0,"5,886,585","1,419,808","507,483",0,0,0,0,"3,107,146","1,520,193","4,478,353","1,189,326","9,984,816","1,776,859","718,438","416,056","821,430","2,303,972","176,474","960,934","109,056",0,"840,859","5,628,329",0,"977,398",0,0,0,"6,605,727","1,823,901",0,0,"4,781,826","6,605,727","1,496,868","3,976,981","(735,708)",0,"452,327","1,693,247","715,849",0,0,0,0,0,0,"7,555",198,85,"367,249","44,416","411,665",20,0,"34,292","105,119","58,268","27,007","91,438","24,066","27,059",0,0,0,"174,437","37,151",0,0,"56,527","29,572","69,562",0,"198,883","40,908",0,0,"61,669","32,880","77,325",0
106560203,AURORA VISTA DEL MAR HOSPITAL,1/1/2010,12/31/2010,365,Audited,Excl. Ind. Audit Adj.,Ventura,10,809,Investor,Psychiatric,Comparable,,(805) 653-6434,801 SENECA STREET,VENTURA,93001,MAYLA KREBSBACH,CEO,VISTADELMARHOSPITAL.COM,SIGNATURE HEALTH CARE,MOLLY BAUM,"SOUTHEAST REIMBURSEMENT GROUP, LLC",0,05-4077,HSP34077F,HSP34077F,87,87,87,"5,096",21,"2,799",0,"2,016","1,054","11,105",0,165,"22,256",526,3,344,0,381,151,"1,828",0,43,"3,276",0,87,0,0,0,0,0,"22,256",0,0,0,0,0,"3,276",0,0,0,0,70.10,70.10,6.80,6.80,0,0,0,571,22,0,0,0,88,"1,685",0,13,"2,379",0,0,0,0,0,0,0,0,0,0,0,0,"25,127,383","8,487,440",0,"16,639,943","67,571","14,861,171","1,846,343","256,473",0,0,0,"2,102,816","22,046,480","1,285,530","1,795,373","5,602,989","22,332","2,940,042",0,"2,154,343","1,116,403","11,828,158",0,"177,586","23,841,853","304,075","10,700",0,0,0,"47,285","917,670",0,"5,800","1,285,530","1,835,792","11,407","1,316,952",0,"(25,745)","904,931","274,348","3,369,362","281,617",0,0,0,"518,776",0,0,0,0,"3,883,113","20,574","1,555,169",0,"1,180,777","852,272","8,970,494",0,"177,544",0,0,0,0,0,0,"5,260,137","217,825","535,261",0,0,0,0,"2,842,991","1,129,294","3,550,023","1,325,640","7,886,481","1,694,585","273,990","60,182","561,161","2,314,712","126,452","1,125,005","106,338",0,"712,265","3,641,475",0,"324,139",0,0,0,"3,965,614","1,161,691",0,"4,004","2,799,919","3,965,614","1,593,619","2,239,509","(828,402)",0,"367,018","927,641","603,502",0,0,0,"4,004",0,0,"11,051",160,78,"296,750","36,068","332,818",8,0,"34,545","49,097","49,810","34,046","78,069","18,963","32,220",0,0,0,"161,924","4,440",0,0,"66,059","20,340","43,987",0,"184,733","4,769",0,0,"71,896","22,218","49,202",0
106154101,BAKERSFIELD HEART HOSPITAL,10/1/2009,9/30/2010,365,Audited,Incl. Ind. Audit Adj.,Kern,9,617,Investor,Specialty,Comparable,,(661) 316-6075,3001 SILLECT AVENUE,BAKERSFIELD,93308,RANDALL H. ROLFE,PRESIDENT,BAKERSFIELDHEARTHOSPITAL.COM,"MEDCATH, INC.",KEVIN SEELEY,"CLARK, KOORTBOJIAN & ASSOCIATES, INC.",0,05-0724,,,47,47,47,"10,654","1,734",862,197,0,820,"1,371",82,291,"16,011","2,427",553,185,75,0,243,441,33,118,"4,075",47,0,0,0,0,0,"16,011",0,0,0,0,0,"4,075",0,0,0,0,0,93.30,93.30,3.90,3.90,0,0,0,"1,610",790,717,771,0,"1,411",601,107,868,"6,875","10,104",0,0,0,0,3,"79,205","12,801",477,157,0,0,"307,433,304","237,694,919",0,"69,738,385","388,712","60,711,129","9,415,968","43,656","578,796",0,0,"8,880,828","51,055,508","24,478,433","231,899,363","135,362,765","27,559,032","8,569,435","2,844,772",0,"29,009,257","8,937,634","2,379,053","8,325,732","222,987,680","41,234,400","15,038,931","2,686,177","2,447,215",0,"12,418,769","5,195,997","608,800","4,815,335","84,445,624","132,057,382","31,840,227","8,415,267","3,951,712",0,0,"30,978,628","10,567,078","14,212,784",0,"2,710,979",0,"2,960,862",0,0,0,0,"44,408,318","8,740,782","2,840,345","1,340,275",0,"6,490,104","2,898,326","276,874","2,743,361",0,0,0,736,0,0,"11,243,796","4,132,110","24,849,081",0,0,0,0,"6,330,593","1,966,656","8,025,420","4,163,473","19,635,696","6,356,990","1,026,567","5,090,352","14,096,343","5,840,485","2,728,164","416,428","298,187","1,781,381","3,440,536","17,949,825",0,"30,511,622",0,"9,555",0,"48,471,002","8,481,670",0,"33,596,513","6,392,819","48,471,002","4,501,179","44,257,938","(33,674,470)","29,150,079","23,357,713","54,211,394","23,699,772",0,0,0,"33,842,069","245,556",0,"33,204,258",274,148,"647,116","64,067","711,183",317,0,"42,489","110,596","218,072",0,"63,440","64,651","2,197","5,050","25,472","115,149","206,705","57,071","161,573",0,"126,136","32,745","62,886",0,"230,792","63,362","181,214",0,"128,385","36,200","71,230",0
106150722,BAKERSFIELD MEMORIAL HOSPITAL,7/1/2009,6/30/2010,365,Audited,Excl. Ind. Audit Adj.,Kern,9,617,Non-Profit,General,Comparable,,(661) 327-4647,420 34TH STREET,BAKERSFIELD,93302,JON VON BOENING,PRESIDENT/CEO,WWW.CHWHEALTH.ORG,CATHOLIC HEALTHCARE WEST,CATHERINE MATSUDA,"HEALTHQUEST CONSULTING, INC.",0,05-0036,,ZZT30336F,403,355,355,"19,416","7,553","12,109","11,934",0,866,"18,744",306,"1,222","72,150","4,205","1,684","2,319","3,790",0,229,"4,614",52,285,"17,178",403,0,0,0,0,0,"72,150",0,0,0,0,0,"17,178",0,0,0,0,0,49.00,55.70,4.20,4.20,0,0,0,"20,981","7,534","9,117","25,741",0,"1,800","24,331","1,294","8,435","99,233","59,086","23,113",0,"22,082",0,11,"535,418","225,105","4,701","3,665","2,836",817,"1,121,777,114","872,319,636",0,"249,457,478","1,512,944","236,407,430","14,562,992","4,257,684","375,739",0,0,"18,444,937","278,676,364","78,633,777","764,466,973","263,178,034","100,958,638","124,719,233","124,933,604",0,"8,899,000","218,546,057","18,195,705","14,944,700","874,374,971","43,783,582","29,632,557","21,202,210","52,371,064",0,"3,046,621","71,905,636","5,809,532","19,650,941","247,402,143","247,070,634","103,561,252","119,545,399","152,001,694",0,0,"10,292,964","204,649,042","8,997,959",0,"24,005,237","(53,732)","2,249,187",0,0,0,0,"59,890,982","27,029,943","26,376,044","25,302,974",0,"1,652,657","85,802,651",0,"23,402,227",0,0,"269,352","3,498,331",0,0,"62,044,532","10,752,224","75,486,790",0,0,"481,763","248,055","41,170,167","7,047,687","28,461,674","10,714,538","75,125,645","42,617,059","1,800,662","4,299,009","45,049,599","41,511,674","9,104,038","1,972,506","744,714","5,927,105","8,255,419","155,467,559","26,365,792","122,736,055","2,143,331","16,913,472",0,"323,626,209","31,408,536",0,"93,415,912","198,801,761","323,626,209","118,499,540","141,908,003","(111,129,266)","179,069,945","88,658,073","276,616,162","153,880,107",0,0,"99,845,932","99,845,932","6,430,020","959,302",0,"1,289",453,"2,282,985","425,869","2,708,854",694,0,"156,533","607,848","725,886","11,902","177,125","368,525","207,279",0,"27,887",0,"788,855","93,004","533,611","8,048","456,259","143,945","259,263",0,"988,619","107,632","629,205","11,925","515,598","163,225","292,650",0
106364121,BALLARD REHABILITATION HOSPITAL,7/1/2009,6/30/2010,365,Audited,Incl. Ind. Audit Adj.,San Bernardino,12,1209,Investor,General,Comparable,,(619) 260-8300,1760 W 16TH ST,SAN BERNARDINO,92411,ROBERT HERRICK,CEO,BALLARDREHAB.COM,VIBRA HEALTHCARE LLC,JAMES T. WALMSLEY,VIBRA HEALTHCARE,0,05-3037,HSC33037F,,60,60,60,"5,844",0,"3,899",0,0,"3,567",0,0,0,"13,310",522,0,250,0,0,255,0,0,0,"1,027",0,0,0,60,0,0,0,0,0,"13,310",0,0,0,0,0,"1,027",0,0,60.80,60.80,13.00,13.00,0,0,0,"6,091",0,"4,800",0,0,"13,317",0,0,0,"24,208",0,"24,208",0,0,0,0,0,0,0,0,0,0,"25,638,638","5,955,838",0,"19,682,800","37,925","16,723,017","2,997,708","40,114",0,0,0,"3,037,822","13,189,851","1,062,264","11,386,523","11,755,825",0,"6,191,134",0,0,"6,629,415",0,0,0,"24,576,374","269,579",0,"212,350",0,0,"580,335",0,0,0,"1,062,264","562,336",0,"2,509,094",0,0,0,"2,884,408",0,0,0,0,0,0,0,0,0,0,"11,463,068",0,"3,894,390",0,0,"4,325,342",0,0,0,0,0,0,"4,510",0,0,"4,801,809","507,327","3,607,207",0,0,0,0,"2,318,371","238,111","3,219,841","2,030,351","6,588,203","1,267,890",0,0,"1,056,778","5,633,810","33,802","1,658,410","123,307","76,185","284,632","7,677,708",0,"271,556",0,0,"3,812","7,953,076","1,604,716",0,"2,400,045","3,948,315","7,953,076","109,732",0,"(449,151)",0,"288,895","293,569","22,013",0,"2,400,045",0,"2,400,045",0,"3,720,224",0,182,67,"349,652","29,264","378,916",57,0,"132,010","78,299","139,343",0,0,0,0,0,0,0,"177,260","6,711","47,735",0,"57,316","11,777","48,853",0,"193,494","7,170","51,174",0,"61,483","12,625","52,970",0
