FAC_NO,FAC_NAME,BEG_DATE,END_DATE,DAY_PER,DATA_IND,AUDIT_IND,COUNTY,HSA,HFPA,TYPE_CNTRL,TYPE_CARE,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,CEO_TITLE,WEB_SITE,OWNER,RPT_PREP,ORG_NAME,ER_DESIG,MCAR_PRO#,MCAL_PRO#,REG_MCAL#,BED_LIC,BED_AVL,BED_STF,DAY_ MCAR_TR,DAY_MCAR_MC,DAY_MCAL_TR,DAY_ MCAL_ MC,DAY_CNTY,DAY_THRD_TR,DAY_THRD_MC,DAY_OTH_ IND,DAY_OTH,DAY_TOT,DIS_MCAR_TR,DIS_MCAR_MC,DIS_MCAL_TR,DIS_MCAL_MC,DIS_CNTY,DIS_THRD_TR,DIS_THRD_MC,DIS_OTH_IND,DIS_OTH,DIS_TOT,BED_ACUTE,BED_PSYCH,BED_CHEM,BED_REHAB,BED_LTC,BED_RESDNT,DAY_ACUTE,DAY_PSYCH,DAY_CHEM,DAY_REHAB,DAY_LTC,DAY_RESDNT,DIS_ACUTE,DIS_PSYCH,DIS_CHEM,DIS_REHAB,DIS_LTC,DIS_RESDNT,OCC_LIC,OCC_AVL,ALOS_ALL,ALOS_EXLTC,BAS_NURSRY,DAY_NURSRY,DIS_NURSRY,VIS_MCAR_TR,VIS_MCAR_MC,VIS_MCAL_TR,VIS_MCAL_MC,VIS_CNTY,VIS_THRD_TR,VIS_THRD_MC,VIS_OTH_IND,VIS_OTH,VIS_TOT,VIS_ER,VIS_CLIN,VIS_HOME,VIS_REF_OP,DAYS_PIPS,OP_ROOM,OP_MIN_IP,OP_MIN_OP,SURG_IP,SURG_OP,NAT_BIRTHS,C_SECTIONS,GR_PT_REV,DED_FR_REV,TOT_CAP_REV,NET_PT_REV,OTH_OP_REV,TOT_OP_EXP,NET_FRM_OP,NONOP_REV,NONOP_EXP,INC_TAX,EXT_ITEM,NET_INCOME,GR_REV_DLY,GR_REV_AMB,GR_REV_ANC,GR_IP_MCAR_TR,GR_IP_MCAR_MC,GR_IP_MCAL_TR,GR_IP_MCAL_MC,GR_IP_CNTY,GR_IP_THRD_TR,GR_IP_THRD_MC,GR_IP_OTH_IND,GR_IP_OTH,GR_IP_TOT,GR_OP_MCAR_TR,GR_OP_MCAR_MC,GR_OP_MCAL_TR,GR_OP_MCAL_MC,GR_OP_CNTY,GR_OP_THRD_TR,GR_OP_THRD_MC,GR_ OP_ OTH_IND,GR_OP_OTH,GR_OP_TOT,C_ADJ_MCAR_TR,C_ADJ_MCAR_MC,C_ADJ_MCAL_TR,C_ADJ_MCAL_MC,DISP_855,C_ADJ_CNTY,C_ ADJ_THRD_TR,C_ADJ_THRD_MC,BAD_DEBT,CHAR_HB,CHAR_OTH,SUB_INDGNT,DED_OTH,CAP_REV_MCAR,CAP_REV_MCAL,CAP_REV_CNTY,CAP_REV_THRD,NETRV_MCAR_TR,NETRV_MCAR_MC,NETRV_MCAL_TR,NETRV_MCAL_MC,NETRV_CNTY,NETRV_THRD_TR,NETRV_THRD_MC,NETRV_OTH_IND,NETRV_OTH,DISP_TRNFR,INTER_TFR,CONTRIBTNS,INC_INVEST,DIST_REV,CNTY_APPRO,EXP_DLY,EXP_AMB,EXP_ANC,EXP_PIP,EXP_POP,EXP_RES,EXP_ED,EXP_GEN,EXP_FISC,EXP_ADM,EXP_UNASSG,EXP_SAL,EXP_BEN,EXP_PHYS,EXP_OTHPRO,EXP_SUPP,EXP_PURCH,EXP_DEPRE,EXP_LEASES,EXP_INSUR,EXP_INTRST,EXP_OTH,CUR_ASST,ASST_LIMTD,NET_PPE,CONST_PROG,INV_OTH,INTAN_ASST,TOT_ASST,CURR_LIAB,DEF_CRED,NET_LTDEBT,EQUITY,LIAB_EQ,CASH,ACCTS_REC,ALLOW_UNCOLL,BLDGS,EQUIPMENT,TOT_PPE,ACC_DEPRE,MORT_PAY,CAP_LEASE,BOND_PAY,TOT_LTDEBT,CUR_MAT,INTER_REC,INTER_PAY,HOSP_FTE,NURS_FTE,PROD_HRS,NON_PRD_HR,PAID_HRS,MED_STAFF,STDNT_FTE,PRD_HR_MGT,PRD_HR_TCH,PRD_HR_RN,PRD_HR_LVN,PRD_HR_AID,PRD_HR_CLR,PRD_HR_ENV,PRD_HR_OTH,CNT_HR_RN,CNT_HR_OTH,PRD_HR_DLY,PRD_HR_AMB,PRD_HR_ANC,PRD_HR_ED,PRD_HR_GEN,PRD_HR_FIS,PRD_HR_ADM,PRD_HR_NON,PD_HR_DLY,PD_HR_AMB,PD_HR_ANC,PD_HR_ED,PD_HR_GEN,PD_HR_FIS,PD_HR_ADM,PD_HR_NON
106380929,CALIFORNIA PACIFIC MEDICAL CENTER,1/1/2009,12/31/2009,365,Audited,Incl. Ind. Audit Adj.,San Francisco,4,423,Non-Profit,General,Comparable,Teaching,(415) 600-6000,2333 BUCHANAN STREET,SAN FRANCISCO,97120-7999,"WARREN BROWNER, MD",CEO,CPMC.ORG,SUTTER HEALTH,SUSAN ADAMS,CALIFORNIA PACIFIC MEDICAL CENTER,0,05-0047,HSC00047F,ZZR00047F,992,785,785,"58,353","13,550","14,424","3,751",264,"6,274","60,997","1,988","11,326","170,927","8,447","2,118","1,992",754,53,895,"12,349",621,793,"28,022",740,40,0,48,139,25,"123,066","4,541",0,"8,502","26,001","8,817","25,340",589,0,434,"1,653",6,47.20 ,59.70 ,6.10 ,5.20 ,38,"13,660","5,397","151,794","25,875","16,954","9,594",433,"12,231","295,123","5,730","31,050","548,784","53,971","59,213",0,"388,963",0,32,"1,190,199","1,040,449","8,032","12,596","4,087","1,728","3,255,624,319","2,206,683,752",0,"1,048,940,567","53,746,601","932,412,960","170,274,208","28,925,157","11,241,000",0,0,"187,958,365","835,534,458","86,470,592","2,333,619,269","753,334,173","156,785,359","173,803,660","53,040,385","4,235,153","93,087,139","880,565,006","25,186,004","49,394,121","2,189,431,000","259,426,356","54,453,372","25,896,820","15,516,985","1,022,346","24,777,680","622,077,545","11,411,129","51,611,086","1,066,193,319","819,352,188","179,168,369","177,886,476","58,796,769",0,"4,538,345","87,011,988","754,840,828","27,276,895",0,"36,597,132",0,"61,214,762",0,0,0,0,"193,408,341","32,070,362","21,814,004","9,760,601","719,154","30,852,831","747,801,723",1,"12,513,550",0,0,"18,589,504","(905,347)",0,0,"175,477,870","30,644,503","321,365,340",0,0,"41,225,432","10,153,307","123,812,618","33,345,616","133,092,821","63,295,453","352,514,070","175,466,706","39,439,316","18,763,758","117,896,155","85,305,096","58,155,718","16,911,860","3,976,959","24,003,558","39,979,764","372,101,348","156,769,759","512,941,158","237,323,791","534,099","2,205,851","1,281,876,006","129,940,459","49,926,512","280,657,865","821,351,170","1,281,876,006","61,182,856","582,152,292","(378,584,313)","561,775,260","296,038,850","1,029,838,216","516,897,058","3,917,641",0,"280,142,208","284,059,849","3,401,984",0,0,"4,363","1,166","7,684,548","1,474,996","9,159,544","1,301",100,"774,268","2,363,282","2,009,996","30,341","339,660","1,096,042","726,012","260,008","44,541","40,398","1,850,785","339,931","2,232,865","518,455","1,505,217","417,753","819,542",0,"2,166,245","394,002","2,918,610","550,447","1,707,304","478,169","944,767",0
106380964,CALIFORNIA PACIFIC MEDICAL CTN-ST. LUKE'S CAMPUS,1/1/2009,12/31/2009,365,Audited,Incl. Ind. Audit Adj.,San Francisco,4,423,Non-Profit,General,Comparable,,(415) 647-8600,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110-4403,"WARREN BROWNER, MD",CEO,CPMC.ORG,SUTTER HEALTH,SUSAN ADAMS,CALIFORNIA PACIFIC MEDICAL CENTER,0,05-0055,HSC00055F,ZZR00055F,229,228,228,"11,444","3,222","19,344","2,137",0,223,"3,797",323,"1,536","42,026","1,448",396,"1,233",502,0,42,706,68,217,"4,612",150,0,0,0,79,0,"18,607",0,0,0,"23,419",0,"4,156",0,0,0,456,0,50.30 ,50.50 ,9.10 ,4.50 ,8,"1,862",846,"5,193",847,"4,550","6,835",0,758,"7,242","1,226","5,857","32,508","28,547","2,928",0,"1,478",0,9,"90,909","114,771",771,"1,560",753,225,"503,411,550","400,525,208",0,"102,886,342","1,160,298","129,660,584","(25,613,944)","1,187,502","1,173,125",0,0,"(25,599,567)","180,390,067","31,415,587","291,605,896","111,992,606","28,454,266","143,558,060","23,339,189",0,"2,554,550","42,859,693","4,106,873","15,597,313","372,462,550","30,140,134","6,427,143","16,973,304","14,075,559",0,"3,923,707","44,228,478","2,019,127","13,161,548","130,949,000","111,915,094","27,353,910","138,213,926","32,941,608","(1,091,071)",0,"5,002,395","48,857,771","10,674,000",0,"11,839,154",0,"14,818,421",0,0,0,0,"28,522,284","7,517,751","22,044,557","4,472,265",0,"1,440,432","35,159,757","462,856","3,266,440",0,0,"62,145",0,0,0,"33,500,193","6,620,811","32,833,259",0,0,0,"13,288","21,341,519","8,894,280","20,926,794","5,530,440","47,481,698","26,544,271","5,960,053","1,853,554","11,101,473","23,926,112","6,166,513","1,825,072","364,943",0,"4,436,895","17,631,611",0,"35,469,060","1,529,029",0,0,"54,629,700","88,433,129","6,072,065",0,"(39,875,494)","54,629,700",0,"107,753,186","(91,787,263)","41,846,190","35,032,856","80,592,447","45,123,387",0,0,0,0,0,0,0,621,246,"1,117,522","192,273","1,309,795",220,1,"49,636","249,965","316,363","57,961","128,084","163,964","128,389","4,810","9,370","8,980","402,946","65,293","247,045",0,"240,941","87,987","64,296","9,014","478,048","76,821","291,041",0,"275,569","102,484","74,854","10,978"
106364050,CANYON RIDGE HOSPITAL,1/1/2009,12/31/2009,365,Audited,Excl. Ind. Audit Adj.,San Bernardino,12,1207,Investor,Psychiatric,Comparable,,(909) 590-3700,5353 G STREET,CHINO,91710,PEGGY MINNICK,CEO,,"PSYCHIATRIC SOLUTIONS, INC.",LEE ANN BURNEY,"PSYCHIATRIC SOLUTIONS, INC.",0,05-4011,,HSP34116J,106,106,106,"6,969",0,0,"4,364",925,0,"12,606",436,37,"25,337",618,0,0,816,299,0,"2,280",168,13,"4,194",0,106,0,0,0,0,0,"25,337",0,0,0,0,0,"4,194",0,0,0,0,65.50 ,65.50 ,6.00 ,6.00 ,0,0,0,"5,240",0,0,0,0,0,"4,485",0,0,"9,725",0,0,0,0,0,0,0,0,0,0,0,0,"30,133,062","11,267,814",0,"18,865,248","13,836","14,106,363","4,772,721","26,243",0,0,0,"4,798,964","25,737,931","3,632,850","762,281","7,348,558",0,0,"4,534,482","965,843",0,"13,157,748","453,928","38,612","26,499,171","2,044,290",0,0,0,0,0,"1,589,601",0,0,"3,633,891","3,110,172",0,0,"2,037,991","(22,852)","485,122",0,"4,654,636","617,244",0,"385,501",0,0,0,0,0,0,"6,282,676",0,0,"2,519,343","480,721",0,"10,092,713","68,427","(578,632)",0,0,0,0,0,0,"5,050,782","880,352","634,878",0,0,0,0,"2,024,725","1,063,721","3,217,854","1,234,051","8,027,347","1,221,077","299,900",0,"908,212","862,111","342,964","629,246","193,176",0,"1,622,330","3,379,446",0,"10,648,187",0,0,0,"14,027,633","750,641",0,0,"13,276,992","14,027,633","1,000","3,262,378","(990,084)","10,131,839","1,123,411","11,280,250","632,063",0,0,0,0,0,"743,275",0,159,26,"291,890","40,481","332,371",26,0,"32,060","125,191","51,009","2,302",0,"14,053","17,906","47,025",0,"2,344","145,069","28,402",0,0,"41,252","32,631","44,536",0,"169,191","31,748",0,0,"44,691","36,752","49,989",0
106190137,CASA COLINA HOSPITAL FOR REHABILITATIVE MEDICINE,4/1/2008,3/31/2009,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,917,Non-Profit,Specialty,Comparable,,(909) 596-7733,255 EAST BONITA AVENUE,POMONA,91767,FELICE L. LOVERSO PH.D.,PRESIDENT/CEO,CASACOLINA.ORG,"CASA COLINA, INC.",MARY REED,CASA COLINA HOSPITAL,0,05-3027,HSC32019F,,68,68,59,"14,306",468,158,62,0,"5,207","1,607",0,82,"21,890",928,23,6,3,0,225,61,0,4,"1,250",0,0,0,68,0,0,0,0,0,"21,890",0,0,0,0,0,"1,250",0,0,88.20 ,88.20 ,17.50 ,17.50 ,0,0,0,"25,763",171,"2,164",75,0,"39,641","2,337",0,"10,288","80,439",0,"80,439",0,0,0,0,0,0,0,0,0,0,"50,927,207","18,068,885",0,"32,858,322","365,404","34,684,432","(1,460,706)","2,424,215",0,0,0,"963,509","19,439,345","1,313,075","30,174,787","22,992,304","802,112","251,196","107,535",0,"9,421,046","2,839,804",0,"155,713","36,569,710","4,696,659","44,965","655,103","23,076",0,"6,695,024","563,921",0,"1,678,749","14,357,497","9,535,367","270,157","516,221","74,396",0,0,"5,777,250","1,295,650",0,0,0,0,"599,844",0,0,0,0,"18,153,583","576,920","390,078","56,215",0,"10,338,801","2,108,075",0,"1,234,650",0,0,"627,192","8,361",0,0,"6,740,981","1,057,696","10,873,190",0,"126,472",0,0,"3,417,457","878,179","7,324,082","4,266,375","14,448,114","4,700,338",0,"951,500","2,263,280","5,775,452","2,023,312","1,165,885","368,543","1,305,852","1,682,156","6,584,984",0,"42,454,167","132,654","204,510",0,"49,376,315","23,696,700",0,"8,644,320","17,035,295","49,376,315",0,"10,361,031","(5,146,896)","43,599,031","7,407,677","51,468,703","9,014,536",0,0,"9,021,623","9,021,623","377,303","447,710","12,064,861",351,130,"676,287","65,328","741,615",80,0,"67,390","214,473","101,405","95,553","67,738","64,746","49,892","3,737","5,056","6,297","266,016","28,921","190,459",0,"102,881","23,890","64,120",0,"283,951","31,732","210,175",0,"115,491","26,594","73,672",0
106190045,CATALINA ISLAND MEDICAL CENTER,7/1/2008,6/30/2009,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,933,Non-Profit,General,Comparable,Small/Rural,(310) 510-0700,100 FALLS CANYON ROAD,AVALON,90704,BRYAN BALLARD,ADMINISTRATOR,CATALINAISLANDMEDICALCENTER.ORG,AVALON MEDICAL DEVELOPMENT CORPORATION,RICHARD W. LAKEY,RICHARD W. LAKEY CPA,0,05-0427,,ZZT30427G,12,12,12,136,0,"2,037",0,0,44,0,0,0,"2,217",11,0,17,0,0,2,0,0,0,30,4,0,0,0,8,0,172,0,0,0,"2,045",0,27,0,0,0,3,0,50.60 ,50.60 ,73.90 ,6.40 ,0,0,0,"2,402",0,"2,604",0,0,"5,078",0,0,"1,803","11,887","1,366","6,907",0,"3,845",0,0,0,0,0,0,0,0,"7,469,415","2,122,663",0,"5,346,752","42,956","5,663,632","(273,924)","1,187,157","2,849",0,0,"910,384","988,574","2,456,108","4,024,733","411,925",0,"1,264,210",0,0,"152,270",0,0,0,"1,828,405","1,232,268",0,"897,198",0,0,"2,683,967",0,0,"827,577","5,641,010","75,654",0,"413,814",0,0,0,"897,078",0,"516,710","192,710",0,0,"26,697",0,0,0,0,"1,568,539",0,"1,747,594",0,0,"1,939,159",0,0,"91,460",0,0,"1,147,298","39,859",0,0,"839,441","1,166,960","910,727",0,0,0,0,"973,250","517,312","1,047,890","208,052","2,345,498","603,757","541,182","278,036","434,953","663,351","327,042","31,695","102,829","8,673","326,616","3,215,144",0,"1,656,684",0,0,0,"4,871,828","548,076",0,"118,000","4,205,752","4,871,828","1,924,571","2,484,982","(1,813,840)","1,370,211","1,681,632","3,170,583","1,513,899",0,0,0,"218,000","100,000",0,0,42,10,"77,670","9,357","87,027",10,0,"18,676","12,431","11,297",0,"9,183","12,987","10,340","2,756",0,0,"19,165","14,629","6,543",0,"17,708","6,944","12,681",0,"21,950","16,339","7,384",0,"19,863","7,557","13,934",0
106190555,CEDARS-SINAI MEDICAL CENTER,7/1/2008,6/30/2009,365,In Process,Incl. Ind. Audit Adj.,Los Angeles,11,925,Non-Profit,General,Comparable,Teaching,(323) 568-8504,8700 BEVERLY BLVD,LOS ANGELES,90048-1865,PRISELAC THOMAS,PRESIDENT/CEO,CEDARS~SINAI.EDU,CEDARS~SINAI MEDICAL CENTER,PAOLA ROJAS PUENTES,CEDARS~SINAI HEALTH SYSTEM,1,05-0625,HSC30625F,ZZT30625F,952,909,909,"132,257","2,777","32,959","1,873",0,"6,411","94,492",703,"7,549","279,021","19,664",393,"4,802",482,0,"1,106","20,827",176,"1,684","49,134",872,51,0,29,0,0,"253,460","16,690",0,"8,871",0,0,"46,840","1,529",0,765,0,0,80.30 ,84.10 ,5.70 ,5.70 ,80,"16,141","6,454","138,987","2,747","41,272","3,664",0,"24,658","267,727","4,900","58,313","542,268","79,624","127,505",0,"324,519",0,44,"3,058,507","1,230,200","17,188","13,374","4,312","2,773","7,254,616,337","5,451,931,230",0,"1,802,685,107","178,102,463","1,827,004,850","153,782,720","12,250,996","2,635,110",0,0,"163,398,606","1,676,415,996","356,776,237","5,221,424,104","2,352,333,536","59,926,573","603,081,328","31,448,069",0,"132,892,221","1,964,628,822","14,403,846","141,725,767","5,300,440,162","582,907,262","11,441,305","119,625,338","12,574,741",0,"82,497,484","1,029,747,549","19,147,894","96,234,602","1,954,176,175","2,448,215,890","54,199,369","624,638,199","39,187,513",0,0,"145,619,071","1,818,610,862","190,360,143",0,"72,996,368",0,"58,103,815",0,0,0,0,"481,314,104","17,168,509","94,261,264","4,835,297",0,"60,252,627","1,124,079,729",0,"20,773,577",0,"(18,389,162)",0,"4,392,816",0,0,"274,038,641","67,971,964","618,014,907",0,0,"128,767,568","29,909,975","254,036,958","92,625,272","254,459,439","107,180,126","642,325,018","288,632,853","18,006,991","69,124,338","247,168,667","246,270,877","83,468,894","30,781,293","23,942,951","31,000,294","146,282,674","882,251,499","307,333,940","893,454,357","109,184,033","25,762,705","8,278,649","2,226,265,183","341,529,512","94,460,971","697,197,642","1,093,077,058","2,226,265,183","122,911,381","899,067,112","(489,288,000)","1,128,100,178","584,743,481","1,754,330,849","860,876,492",0,0,"650,447,642","710,937,642","13,740,000","644,934",0,"9,324","2,414","17,620,086","2,335,496","19,955,582","2,131",301,"1,091,525","4,840,918","3,599,871","100,222","972,044","3,834,325","1,251,929","1,367,083","349,465","212,704","4,075,889","993,706","4,619,353","1,023,695","3,004,606","1,440,121","2,450,032","12,684","4,677,000","1,121,083","5,222,906","1,053,491","3,432,389","1,636,154","2,798,135","14,424"
106190148,CENTINELA HOSPITAL MEDICAL CENTER,1/1/2009,12/31/2009,365,Audited,Incl. Ind. Audit Adj.,Los Angeles,11,929,Investor,General,Comparable,,(310) 680-8200,555 EAST HARDY STREET,INGLEWOOD,90301,LINDA BRADLEY,CEO,CENTINELAMED.COM,"PRIME HEALTHCARE SERVICES, INC",JEFFREY N. BROWN,HOSPITAL MANAGEMENT SERVICES,0,05-0739,HSC30240H,ZZT30240H,369,369,221,"27,469","6,425","21,796","5,495","1,134","3,473",676,"1,821","5,837","74,126","5,186","1,487","3,813","1,543",198,"1,474",202,318,"4,801","19,022",285,28,32,0,24,0,"74,126",0,0,0,0,0,"19,022",0,0,0,0,0,55.00 ,55.00 ,3.90 ,3.90 ,0,"3,744","1,623","13,232","2,365","13,350","15,108","1,752","9,681","1,436","1,555","22,929","81,408","75,643",0,0,"19,671",0,13,"481,869","280,629","1,848","1,083","1,159",603,"1,457,276,125","1,228,948,188",0,"228,327,937","1,695,402","213,275,164","16,748,175","97,542","11,276,830",0,0,"5,568,887","422,260,549","82,534,259","952,481,317","475,603,190","111,967,279","339,616,575","77,234,131","15,872,258","65,544,446","12,117,435","28,977,172","103,677,175","1,230,609,661","68,108,770","9,206,302","40,890,694","30,607,350","6,969,027","24,700,977","3,543,132","4,594,118","38,046,094","226,666,464","422,969,867","97,308,963","306,545,903","96,934,616","(1,326,196)","20,576,101","69,510,771","7,830,284","109,611,866",0,"68,623,582",0,"30,362,431",0,0,0,0,"120,742,093","23,864,618","40,235,270","10,906,865","2,265,184","20,734,652","7,830,283",0,"1,748,972",0,0,0,0,0,0,"52,950,604","12,437,219","57,096,407",0,0,0,0,"27,684,411","6,905,995","49,834,868","6,365,660","74,979,765","24,588,607","2,073,213","11,869,628","27,817,993","58,047,611","3,948,203","1,351,665","2,001,823",0,"6,596,656","46,102,114",0,"62,980,820","3,620,555","429,059",0,"113,132,548","44,889,844",0,"76,710,732","(8,468,028)","113,132,548","2,498,793","287,141,532","(248,296,385)","32,042,918","23,581,987","71,724,905","8,744,085","75,000,000","1,710,732",0,"76,710,732",0,0,"22,519,209","1,145",591,"2,354,681","225,736","2,580,417",467,0,"91,506","798,546","770,656","68,551","207,459","219,871",0,0,"182,913","15,179","1,019,114","232,630","548,278",0,"228,964","118,404","207,291",0,"1,115,519","245,406","606,279",0,"253,894","131,599","227,720",0
106160787,CENTRAL VALLEY GENERAL HOSPITAL,1/1/2009,12/31/2009,365,In Process,Incl. Ind. Audit Adj.,Kings,9,615,Non-Profit,General,Comparable,,(559) 583-2100,1025 NORTH DOUTY STREET,HANFORD,93230,RICHARD L. RAWSON,CEO,HANFORDHEALTH.COM,PACIFIC LIVING CENTERS INC.,JEANNE ROGERS,CENTRAL VALLEY GENERAL HOSPITAL,0,05-0196,,ZZT30196G,49,49,30,"2,803",11,"4,585",395,345,48,"2,179",125,516,"11,007",682,1,"2,013",174,109,17,"1,003",54,209,"4,262",49,0,0,0,0,0,"11,007",0,0,0,0,0,"4,262",0,0,0,0,0,61.50 ,61.50 ,2.60 ,2.60 ,11,"3,345","2,072","50,265",387,"197,381","74,274","17,602","30,050","83,371","15,446","41,605","510,381","19,004","471,222",0,"20,179",0,2,"107,880","51,300","1,636",903,"1,177",868,"239,439,503","130,594,337","1,474,180","110,319,346","550,430","103,179,123","7,690,653","1,360,311","964,560",0,0,"8,086,404","30,821,566","115,514,570","93,103,367","16,788,704","53,290","34,232,155","2,818,972","2,445,828","368,374","16,793,422","940,181","3,967,540","78,408,466","15,232,009","79,681","68,831,088","16,452,718","7,659,038","7,147,045","27,312,231","6,819,523","11,497,704","161,031,037","20,479,870","29,108","38,917,503","109,436","(4,518,660)","6,402,293","3,642,132","41,766,232","4,359,260",0,"9,950,191",0,"9,456,972",0,0,0,"1,474,180","11,540,843","103,863","66,473,913","19,162,254","3,702,573","3,873,287","3,813,601",0,"1,649,012",0,"(176,454)","209,114","849,535",0,0,"7,560,067","52,383,125","14,116,847",0,0,0,"971,716","8,016,191","3,567,307","12,888,448","3,675,422","40,295,950","12,623,182","24,045,374","1,923,611","8,059,871","8,619,142","1,718,051","2,479,764","747,022","307,597","2,359,559","46,437,759","657,898","11,035,638","4,795",0,"16,660","58,152,750","27,404,760",0,"7,101,319","23,646,671","58,152,750","30,774,126","23,236,070","(13,016,941)","12,670,600","8,729,776","23,208,419","12,172,781",0,"31,331",0,"7,671,186","569,867","196,096","5,909,750",813,296,"1,536,412","171,648","1,708,060",232,12,"89,068","153,257","173,470","75,867","358,164","506,900","93,512","68,188","7,915","10,071","142,501","912,268","135,815","8,377","156,180","89,292","91,979",0,"160,045","1,017,835","154,234","10,430","169,299","95,310","100,907",0
106301140,CHAPMAN MEDICAL CENTER,1/1/2009,12/31/2009,365,Audited,Incl. Ind. Audit Adj.,Orange,13,1015,Investor,General,Comparable,,(714) 633-0011,2601 CHAPMAN AVENUE,ORANGE,92869-3206,DOUG NORRIS,CEO,CHAPMANMEDICALCENTER.COM,"INTEGRATED HEALTHCARE HOLDINGS, INC.",TAD ERICKSON,"TRE REIMBURSEMENT CONSULTING, INC.",0,05-0745,HSC30550H,,114,114,114,"4,680","1,356",375,"8,844",250,981,"5,858",113,406,"22,863",722,272,53,193,73,103,800,35,70,"2,321",47,12,28,0,27,0,"5,436","3,326","4,853",0,"9,248",0,"1,703",253,353,0,12,0,54.90 ,54.90 ,9.90 ,5.90 ,0,0,0,"3,954",892,418,"2,134",517,"1,088","8,200",187,"2,054","19,444","10,739","7,384",0,0,0,3,"85,049","67,298","1,358","2,308",0,0,"180,859,653","138,966,309",0,"41,893,344","142,311","45,734,607","(3,698,952)",0,0,0,0,"(3,698,952)","38,680,819","10,432,778","131,746,056","33,229,121","11,568,351","2,289,570","41,878,985","2,835,819","3,381,970","36,894,237","1,004,658","2,975,858","136,058,569","5,977,883","2,620,430","1,248,602","4,334,878","1,254,217","2,589,298","21,777,349","520,301","4,478,126","44,801,084","31,640,570","11,402,929","2,297,932","37,095,331","(56,250)","3,832,744","2,668,154","41,699,106","3,317,956",0,"1,621,516",0,"3,446,321",0,0,0,0,"7,566,434","2,785,852","1,296,490","9,118,532","257,292","3,303,114","16,972,480","15,443","577,707",0,0,0,0,0,0,"10,134,121","2,383,781","14,129,731",0,0,0,0,"6,280,175","2,938,541","7,194,402","2,673,856","18,088,455","7,013,265","1,007,337","430,475","7,725,399","6,930,500","565,970","658,550","332,084","1,276,631","1,705,941","8,357,497",0,"5,072,127",0,0,0,"13,429,624","34,064,775",0,0,"(20,635,151)","13,429,624","39,536","13,266,205","(6,198,090)",0,"1,695,107","7,403,276","2,331,149",0,0,0,0,0,0,"22,610,040",316,125,"595,134","70,953","666,087",30,0,"65,044","123,452","120,122","61,105","70,929","118,203","27,955",0,"7,330",994,"249,875","42,446","127,595",0,"79,931","46,380","48,907",0,"281,039","46,652","143,283",0,"88,025","52,446","54,642",0
106010776,CHILDRENS HOSPITAL & RESEARCH CENTER AT OAKLAND,1/1/2009,12/31/2009,365,Audited,Incl. Ind. Audit Adj.,Alameda,5,417,Non-Profit,Childrens,Comparable,,(510) 428-3000,747 52ND STREET,OAKLAND,94609-1809,BERT LUBIN,PRESIDENT/CEO,CHILDRENSHOSPITALOAKLAND.ORG,CHILDREN'S HOSPITAL & RESEARCH CENTER OAKLAND,KATY SILVERMAN,CHILDRENS HOSPITAL & RESEARCH CENTER OF OAKLAND,1,05-3301,HSC00611F,,190,190,190,154,0,"31,931","8,943",0,232,"16,372",228,83,"57,943",11,0,"4,532","2,350",0,56,"3,710",61,81,"10,801",178,0,0,12,0,0,"55,272",0,0,"2,671",0,0,"10,706",0,0,95,0,0,83.60 ,83.60 ,5.40 ,5.40 ,0,0,0,"1,605",0,"51,281","77,743",461,299,"87,946","4,388","1,424","225,147","55,498","161,247",0,"21,419",0,9,"457,991","319,444","3,754","5,377",0,0,"932,553,863","604,083,023","8,349,033","336,819,873","70,554,498","427,991,241","(20,616,870)","11,857,545","8,174,345",0,0,"(16,933,670)","243,491,504","125,653,273","563,409,086","1,343,573",0,"313,796,554","71,377,966",0,"2,479,800","178,240,359","2,987,605","1,095,136","571,320,993","5,288,199",0,"103,722,606","108,199,203","557,272","3,411,136","129,516,867","7,711,034","2,826,553","361,232,870","5,373,106",0,"281,917,587","129,444,803","(7,150,666)","601,956",0,"171,829,983","14,591,101",0,"7,475,153",0,0,0,"8,349,033",0,0,"1,258,666",0,"142,752,239","58,481,399","(69,412)","5,629,537","122,271,018","6,175,661","320,765",0,0,0,"3,683,200",0,0,"90,650,967","54,488,307","113,632,481",0,0,"52,779,675","7,606,651","45,778,025","12,989,939","28,551,485","21,513,711","167,575,313","85,372,957","38,776,901","10,655,173","46,934,869","29,858,310","17,901,864","3,813,636","1,062,798","4,565,619","21,473,801","115,972,500",0,"182,615,504","13,608,196","105,061,700","1,816,500","419,074,400","71,636,500",0,"136,748,300","210,689,600","419,074,400","29,045,200","61,514,410","(9,086,110)","141,972,667","104,671,866","362,002,072","179,386,568",0,0,"67,212,800","137,963,300","1,215,000",0,0,"2,131",508,"4,014,865","581,096","4,595,961",510,87,"369,775","1,270,155","910,869","35,560","94,571","678,994","255,009","236,547","15,639","147,746","876,774","458,673","870,142","655,765","637,945","198,495","205,979","111,092","1,010,005","529,364","1,002,959","744,001","716,583","225,194","239,558","128,297"
