msdrg_year,msdrg,msdrg_name
2008,553,BONE DISEASES & ARTHROPATHIES WITH MCC
2008,554,BONE DISEASES & ARTHROPATHIES WITHOUT MCC
2008,555,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE WITH MCC
2008,556,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE WITHOUT MCC
2008,557,"TENDONITIS, MYOSITIS & BURSITIS WITH MCC"
2008,558,"TENDONITIS, MYOSITIS & BURSITIS WITHOUT MCC"
2008,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH MCC"
2008,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH CC"
2008,561,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITHOUT CC/MCC"
2008,562,"FX, SPRAIN, STRAIN & DISLOCATE EXCEPT FEMUR, HIP, PELVIS & THIGH WITH MCC"
2008,563,"FX, SPRAIN, STRAIN & DISLOCATE EXCEPT FEMUR, HIP, PELVIS & THIGH WITHOUT MCC"
2008,564,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSIS  WITH MCC
2008,565,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSIS  WITH CC
2008,566,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSIS  WITHOUT CC/MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2008,2,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITHOUT MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,6,LIVER TRANSPLANT WITHOUT MCC
2008,7,LUNG TRANSPLANT
2008,9,BONE MARROW TRANSPLANT
2008,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH MCC"
2008,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH CC"
2008,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITHOUT CC/MCC"
2008,453,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITH MCC
2008,454,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITH CC
2008,455,COMBINED ANTERIOR/POSTERIOR SPINAL FUSION WITHOUT CC/MCC
2008,456,SPINAL FUSION EXCEPT CERVICAL  WITH SPINAL CURV/MALIG/INFEC OR 9+ FUSION WITH MCC
2008,457,SPINAL FUSION EXCEPT CERVICAL  WITH SPINAL CURV/MALIG/INFEC OR 9+ FUSION WITH CC
2008,458,SPINAL FUSION EXCEPT CERVICAL  WITH SPINAL CURV/MALIG/INFEC OR 9+ FUSION WITHOUT CC/MCC
2008,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC
2008,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC
2008,461,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY WITH MCC
2008,462,BILATERAL OR MULTIPLE MAJOR JOINT PROCS OF LOWER EXTREMITY WITHOUT MCC
2008,463,"WOUND  DEBRIDE  & SKIN  GRAFT EXCEPT HAND, FOR MUSCULO_CONN TISS DIS WITH MCC"
2008,464,"WOUND  DEBRIDE  & SKIN  GRAFT EXCEPT HAND, FOR MUSCULO_CONN TISS DIS WITH CC"
2008,465,"WOUND  DEBRIDE  & SKIN  GRAFT EXCEPT HAND, FOR MUSCULO_CONN TISS DIS WITHOUT CC/MCC"
2008,466,REVISION OF HIP OR KNEE REPLACEMENT WITH MCC
2008,467,REVISION OF HIP OR KNEE REPLACEMENT WITH CC
2008,468,REVISION OF HIP OR KNEE REPLACEMENT WITHOUT CC/MCC
2008,469,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITH MCC
2008,470,MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY WITHOUT MCC
2008,471,CERVICAL SPINAL FUSION WITH MCC
2008,472,CERVICAL SPINAL FUSION WITH CC
2008,473,CERVICAL SPINAL FUSION WITHOUT CC/MCC
2008,474,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS WITH MCC
2008,475,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS WITH CC
2008,476,AMPUTATION FOR MUSCULOSKELETAL SYS & CONN TISSUE DIS WITHOUT CC/MCC
2008,477,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH MCC
2008,478,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH CC
2008,479,BIOPSIES OF MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITHOUT CC/MCC
2008,480,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH MCC
2008,481,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITH CC
2008,482,HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT WITHOUT CC/MCC
2008,483,MAJOR JOINT & LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITY WITH CC/MCC
2008,484,MAJOR JOINT & LIMB REATTACHMENT PROCEDURE OF UPPER EXTREMITY WITHOUT CC/MCC
2008,485,KNEE PROCEDURES WITH PRINC DIAGNOSIS OF INFECTION WITH MCC
2008,486,KNEE PROCEDURES WITH PRINC DIAGNOSIS OF INFECTION WITH CC
2008,487,KNEE PROCEDURES WITH PRINC DIAGNOSIS OF INFECTION WITHOUT CC/MCC
2008,488,KNEE PROCEDURES WITHOUT PRINC DIAGNOSIS OF INFECTION WITH CC/MCC
2008,489,KNEE PROCEDURES WITHOUT PRINC DIAGNOSIS OF INFECTION WITHOUT CC/MCC
2008,490,BACK & NECK PROCEDURE EXCEPT SPINAL FUSION WITH CC/MCC OR DISC DEVICE/NEUROSTIM
2008,491,BACK & NECK PROCEDURE EXCEPT SPINAL FUSION WITHOUT CC/MCC
2008,492,"LOWER EXTREM & HUMER PROCEDURE EXCEPT HIP,FOOT,FEMUR WITH MCC"
2008,493,"LOWER EXTREM & HUMER PROCEDURE EXCEPT HIP,FOOT,FEMUR WITH CC"
2008,494,"LOWER EXTREM & HUMER PROCEDURE EXCEPT HIP,FOOT,FEMUR WITHOUT CC/MCC"
2008,495,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES EXCEPT HIP & FEMUR WITH MCC
2008,496,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES EXCEPT HIP & FEMUR WITH CC
2008,497,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES EXCEPT HIP & FEMUR WITHOUT CC/MCC
2008,498,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES OF HIP & FEMUR WITH CC/MCC
2008,499,LOCAL EXCISION & REMOVAL INTERNAL FIX DEVICES OF HIP & FEMUR WITHOUT CC/MCC
2008,500,SOFT TISSUE PROCEDURES WITH MCC
2008,501,SOFT TISSUE PROCEDURES WITH CC
2008,502,SOFT TISSUE PROCEDURES WITHOUT CC/MCC
2008,503,FOOT PROCEDURES WITH MCC
2008,504,FOOT PROCEDURES WITH CC
2008,505,FOOT PROCEDURES WITHOUT CC/MCC
2008,506,MAJOR THUMB OR JOINT PROCEDURES
2008,507,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITH CC/MCC
2008,508,MAJOR SHOULDER OR ELBOW JOINT PROCEDURES WITHOUT CC/MCC
2008,509,ARTHROSCOPY
2008,510,"SHOULDER,ELBOW OR FOREARM PROC,EXCEPT MAJOR JOINT PROCEDURE WITH MCC"
2008,511,"SHOULDER,ELBOW OR FOREARM PROC,EXCEPT MAJOR JOINT PROCEDURE WITH CC"
2008,512,"SHOULDER,ELBOW OR FOREARM PROC,EXCEPT MAJOR JOINT PROCEDURE WITHOUT CC/MCC"
2008,513,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROCEDURE WITH CC/MCC"
2008,514,"HAND OR WRIST PROC, EXCEPT MAJOR THUMB OR JOINT PROCEDURE WITHOUT CC/MCC"
2008,515,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROCEDURE WITH MCC
2008,516,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROCEDURE WITH CC
2008,517,OTHER MUSCULOSKELET SYS & CONN TISS O.R. PROCEDURE WITHOUT CC/MCC
2008,533,FRACTURES OF FEMUR WITH MCC
2008,534,FRACTURES OF FEMUR WITHOUT MCC
2008,535,FRACTURES OF HIP & PELVIS WITH MCC
2008,536,FRACTURES OF HIP & PELVIS WITHOUT MCC
2008,537,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH WITH CC/MCC"
2008,538,"SPRAINS, STRAINS, & DISLOCATIONS OF HIP, PELVIS & THIGH WITHOUT CC/MCC"
2008,539,OSTEOMYELITIS WITH MCC
2008,540,OSTEOMYELITIS WITH CC
2008,541,OSTEOMYELITIS WITHOUT CC/MCC
2008,542,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIGNANCY WITH MCC
2008,543,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIGNANCY WITH CC
2008,544,PATHOLOGICAL FRACTURES & MUSCULOSKELET & CONN TISS MALIGNANCY WITHOUT CC/MCC
2008,545,CONNECTIVE TISSUE DISORDERS WITH MCC
2008,546,CONNECTIVE TISSUE DISORDERS WITH CC
2008,547,CONNECTIVE TISSUE DISORDERS WITHOUT CC/MCC
2008,548,SEPTIC ARTHRITIS WITH MCC
2008,549,SEPTIC ARTHRITIS WITH CC
2008,550,SEPTIC ARTHRITIS WITHOUT CC/MCC
2008,551,MEDICAL BACK PROBLEMS WITH MCC
2008,552,MEDICAL BACK PROBLEMS WITHOUT MCC
2008,553,BONE DISEASES & ARTHROPATHIES WITH MCC
2008,554,BONE DISEASES & ARTHROPATHIES WITHOUT MCC
2008,555,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE WITH MCC
2008,556,SIGNS & SYMPTOMS OF MUSCULOSKELETAL SYSTEM & CONN TISSUE WITHOUT MCC
2008,557,"TENDONITIS, MYOSITIS & BURSITIS WITH MCC"
2008,558,"TENDONITIS, MYOSITIS & BURSITIS WITHOUT MCC"
2008,559,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH MCC"
2008,560,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITH CC"
2008,561,"AFTERCARE, MUSCULOSKELETAL SYSTEM & CONNECTIVE TISSUE WITHOUT CC/MCC"
2008,562,"FX, SPRAIN, STRAIN & DISLOCATE EXCEPT FEMUR, HIP, PELVIS & THIGH WITH MCC"
2008,563,"FX, SPRAIN, STRAIN & DISLOCATE EXCEPT FEMUR, HIP, PELVIS & THIGH WITHOUT MCC"
2008,564,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSIS  WITH MCC
2008,565,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSIS  WITH CC
2008,566,OTHER MUSCULOSKELETAL SYS & CONNECTIVE TISSUE DIAGNOSIS  WITHOUT CC/MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,9,BONE MARROW TRANSPLANT
2008,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH MCC"
2008,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH CC"
2008,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITHOUT CC/MCC"
2008,573,SKIN GRAFT &/OR DEBRIDE  FOR SKIN  ULCER OR CELLULITIS WITH MCC
2008,574,SKIN GRAFT &/OR DEBRIDE  FOR SKIN  ULCER OR CELLULITIS WITH CC
2008,575,SKIN GRAFT &/OR DEBRIDE  FOR SKIN  ULCER OR CELLULITIS WITHOUT CC/MCC
2008,576,SKIN GRAFT &/OR DEBRIDE  EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC
2008,577,SKIN GRAFT &/OR DEBRIDE  EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC
2008,578,SKIN GRAFT &/OR DEBRIDE  EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC
2008,579,"OTHER SKIN, SUBCUT TISS & BREAST PROCEDURE WITH MCC"
2008,580,"OTHER SKIN, SUBCUT TISS & BREAST PROCEDURE WITH CC"
2008,581,"OTHER SKIN, SUBCUT TISS & BREAST PROCEDURE WITHOUT CC/MCC"
2008,582,MASTECTOMY FOR MALIGNANCY WITH CC/MCC
2008,583,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC
2008,584,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES WITH CC/MCC"
2008,585,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES WITHOUT CC/MCC"
2008,592,SKIN ULCERS WITH MCC
2008,593,SKIN ULCERS WITH CC
2008,594,SKIN ULCERS WITHOUT CC/MCC
2008,595,MAJOR SKIN DISORDERS WITH MCC
2008,596,MAJOR SKIN DISORDERS WITHOUT MCC
2008,597,MALIGNANT BREAST DISORDERS WITH MCC
2008,598,MALIGNANT BREAST DISORDERS WITH CC
2008,599,MALIGNANT BREAST DISORDERS WITHOUT CC/MCC
2008,600,NON_MALIGNANT BREAST DISORDERS WITH CC/MCC
2008,601,NON_MALIGNANT BREAST DISORDERS WITHOUT CC/MCC
2008,602,CELLULITIS WITH MCC
2008,603,CELLULITIS WITHOUT MCC
2008,604,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST WITH MCC"
2008,605,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST WITHOUT MCC"
2008,606,MINOR SKIN DISORDERS WITH MCC
2008,607,MINOR SKIN DISORDERS WITHOUT MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,9,BONE MARROW TRANSPLANT
2008,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH MCC"
2008,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH CC"
2008,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITHOUT CC/MCC"
2008,573,SKIN GRAFT &/OR DEBRIDE  FOR SKIN  ULCER OR CELLULITIS WITH MCC
2008,574,SKIN GRAFT &/OR DEBRIDE  FOR SKIN  ULCER OR CELLULITIS WITH CC
2008,575,SKIN GRAFT &/OR DEBRIDE  FOR SKIN  ULCER OR CELLULITIS WITHOUT CC/MCC
2008,576,SKIN GRAFT &/OR DEBRIDE  EXCEPT FOR SKIN ULCER OR CELLULITIS WITH MCC
2008,577,SKIN GRAFT &/OR DEBRIDE  EXCEPT FOR SKIN ULCER OR CELLULITIS WITH CC
2008,578,SKIN GRAFT &/OR DEBRIDE  EXCEPT FOR SKIN ULCER OR CELLULITIS WITHOUT CC/MCC
2008,579,"OTHER SKIN, SUBCUT TISS & BREAST PROCEDURE WITH MCC"
2008,580,"OTHER SKIN, SUBCUT TISS & BREAST PROCEDURE WITH CC"
2008,581,"OTHER SKIN, SUBCUT TISS & BREAST PROCEDURE WITHOUT CC/MCC"
2008,582,MASTECTOMY FOR MALIGNANCY WITH CC/MCC
2008,583,MASTECTOMY FOR MALIGNANCY WITHOUT CC/MCC
2008,584,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES WITH CC/MCC"
2008,585,"BREAST BIOPSY, LOCAL EXCISION & OTHER BREAST PROCEDURES WITHOUT CC/MCC"
2008,592,SKIN ULCERS WITH MCC
2008,593,SKIN ULCERS WITH CC
2008,594,SKIN ULCERS WITHOUT CC/MCC
2008,595,MAJOR SKIN DISORDERS WITH MCC
2008,596,MAJOR SKIN DISORDERS WITHOUT MCC
2008,597,MALIGNANT BREAST DISORDERS WITH MCC
2008,598,MALIGNANT BREAST DISORDERS WITH CC
2008,599,MALIGNANT BREAST DISORDERS WITHOUT CC/MCC
2008,600,NON_MALIGNANT BREAST DISORDERS WITH CC/MCC
2008,601,NON_MALIGNANT BREAST DISORDERS WITHOUT CC/MCC
2008,602,CELLULITIS WITH MCC
2008,603,CELLULITIS WITHOUT MCC
2008,604,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST WITH MCC"
2008,605,"TRAUMA TO THE SKIN, SUBCUT TISS & BREAST WITHOUT MCC"
2008,606,MINOR SKIN DISORDERS WITH MCC
2008,607,MINOR SKIN DISORDERS WITHOUT MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2008,6,LIVER TRANSPLANT WITHOUT MCC
2008,7,LUNG TRANSPLANT
2008,9,BONE MARROW TRANSPLANT
2008,10,PANCREAS TRANSPLANT
2008,11,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH MCC"
2008,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH CC"
2008,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITHOUT CC/MCC"
2008,614,ADRENAL & PITUITARY PROCEDURES WITH CC/MCC
2008,615,ADRENAL & PITUITARY PROCEDURES WITHOUT CC/MCC
2008,616,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DISEASE WITH MCC"
2008,617,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DISEASE WITH CC"
2008,618,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DISEASE WITHOUT CC/MCC"
2008,619,O.R. PROCEDURES FOR OBESITY WITH MCC
2008,620,O.R. PROCEDURES FOR OBESITY WITH CC
2008,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC
2008,622,"SKIN GRAFTS & WOUND DEBRIDE  FOR ENDOC, NUTRIT & METAB DISEASE WITH MCC"
2008,623,"SKIN GRAFTS & WOUND DEBRIDE  FOR ENDOC, NUTRIT & METAB DISEASE WITH CC"
2008,624,"SKIN GRAFTS & WOUND DEBRIDE  FOR ENDOC, NUTRIT & METAB DISEASE WITHOUT CC/MCC"
2008,625,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES WITH MCC"
2008,626,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES WITH CC"
2008,627,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES WITHOUT CC/MCC"
2008,628,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROCEDURE WITH MCC"
2008,629,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROCEDURE WITH CC"
2008,630,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROCEDURE WITHOUT CC/MCC"
2008,637,DIABETES WITH MCC
2008,638,DIABETES WITH CC
2008,639,DIABETES WITHOUT CC/MCC
2008,640,NUTRITIONAL & MISC METABOLIC DISORDERS WITH MCC
2008,641,NUTRITIONAL & MISC METABOLIC DISORDERS WITHOUT MCC
2008,642,INBORN ERRORS OF METABOLISM
2008,643,ENDOCRINE DISORDERS WITH MCC
2008,644,ENDOCRINE DISORDERS WITH CC
2008,645,ENDOCRINE DISORDERS WITHOUT CC/MCC
2008,981,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,982,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,983,EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,984,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,985,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,986,PROSTATIC O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,987,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH MCC
2008,988,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITH CC
2008,989,NON_EXTENSIVE O.R. PROCEDURE UNRELATED TO PRINCIPAL DIAGNOSIS  WITHOUT CC/MCC
2008,1,HEART TRANSPLANT OR IMPLANT OF HEART ASSIST SYSTEM WITH MCC
2008,3,"ECMO OR TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITH MAJOR O.R."
2008,4,"TRACH WITH MECH VENT 96+ HRS OR PRINC DIAGNOSIS EXCEPT FACE, MOUTH & NECK WITHOUT MAJOR O.R."
2008,5,LIVER TRANSPLANT WITH MCC OR INTESTINAL TRANSPLANT
2008,7,LUNG TRANSPLANT
2008,9,BONE MARROW TRANSPLANT
2008,10,PANCREAS TRANSPLANT
2008,12,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITH CC"
2008,13,"TRACHEOSTOMY FOR FACE,MOUTH & NECK DIAGNOSIS WITHOUT CC/MCC"
2008,614,ADRENAL & PITUITARY PROCEDURES WITH CC/MCC
2008,615,ADRENAL & PITUITARY PROCEDURES WITHOUT CC/MCC
2008,616,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS WITH MCC"
2008,617,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS WITH CC"
2008,618,"AMPUTAT OF LOWER LIMB FOR ENDOCRINE,NUTRIT,& METABOL DIS WITHOUT CC/MCC"
2008,619,O.R. PROCEDURES FOR OBESITY WITH MCC
2008,620,O.R. PROCEDURES FOR OBESITY WITH CC
2008,621,O.R. PROCEDURES FOR OBESITY WITHOUT CC/MCC
2008,622,"SKIN GRAFTS & WOUND DEBRIDE  FOR ENDOC, NUTRIT & METAB DIS WITH MCC"
2008,623,"SKIN GRAFTS & WOUND DEBRIDE  FOR ENDOC, NUTRIT & METAB DIS WITH CC"
2008,624,"SKIN GRAFTS & WOUND DEBRIDE  FOR ENDOC, NUTRIT & METAB DIS WITHOUT CC/MCC"
2008,625,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES WITH MCC"
2008,626,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES WITH CC"
2008,627,"THYROID, PARATHYROID & THYROGLOSSAL PROCEDURES WITHOUT CC/MCC"
2008,628,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROCEDURE WITH MCC"
2008,629,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROCEDURE WITH CC"
2008,630,"OTHER ENDOCRINE, NUTRIT & METAB O.R. PROCEDURE WITHOUT CC/MCC"
2008,637,DIABETES WITH MCC
2008,638,DIABETES WITH CC
2008,639,DIABETES WITHOUT CC/MCC
2008,640,NUTRITIONAL & MISC METABOLIC DISORDERS WITH MCC
2008,641,NUTRITIONAL & MISC METABOLIC DISORDERS WITHOUT MCC
