"providerid","dshquartile","dshquintile","dshdecile","name","year","urban","beds","adc","dsh_pct","dsh_opg","dsh_cpg","mcr_pct","cmi","Hospital.Name","Address","City","State","ZIP.Code","County.Name","Phone.Number","Hospital.Type","Hospital.Ownership","Emergency.Services","Location","lon","lat","safetydsh4","safetydsh","safetydsh10","safetynaph"
50547,3,3,6,"Sonoma Development Center",2008,"OURBAN",13,4,34.365,0.12,0,46.455,0.96116,"Sonoma Developmental Center","P O Box 1493","Eldridge","CA",95431,"Sonoma",7079386393,"Acute Care Hospitals","Government - Federal","false","P O BOX 1493
ELDRIDGE, CA 95431
(38.34879886600004, -122.50969937299999)",-122.509699373,38.348798866,FALSE,FALSE,FALSE,FALSE
50547,3,3,6,"Sonoma Development Center",2010,"OURBAN",13,3,30.73425,0.12,0,63.2363908,1.064412676,"Sonoma Developmental Center","P O Box 1493","Eldridge","CA",95431,"Sonoma",7079386393,"Acute Care Hospitals","Government - Federal","false","P O BOX 1493
ELDRIDGE, CA 95431
(38.34879886600004, -122.50969937299999)",-122.509699373,38.348798866,FALSE,FALSE,FALSE,FALSE
50547,3,3,6,"Sonoma Development Center",2007,"OURBAN",13,4,38.019,0.12,0,46.455,1.02118,"Sonoma Developmental Center","P O Box 1493","Eldridge","CA",95431,"Sonoma",7079386393,"Acute Care Hospitals","Government - Federal","false","P O BOX 1493
ELDRIDGE, CA 95431
(38.34879886600004, -122.50969937299999)",-122.509699373,38.348798866,FALSE,FALSE,FALSE,FALSE
50548,2,2,3,"Fairview Developmental Center",2009,"LURBAN",30,4,37.933,0.12,0,65.22,0.809,"Fairview Developmental Center","2501 Harbor Boulevard","Costa Mesa","CA",92626,"Orange",7149575000,"Acute Care Hospitals","Government - Local","false","2501 HARBOR BOULEVARD
COSTA MESA, CA 92626
(33.663361303000045, -117.91930894699999)",-117.919308947,33.663361303,FALSE,FALSE,FALSE,FALSE
50548,2,2,3,"Fairview Developmental Center",2010,"LURBAN",30,2,27.2860022,0.117259518,0,32.8528073,0.813494444,"Fairview Developmental Center","2501 Harbor Boulevard","Costa Mesa","CA",92626,"Orange",7149575000,"Acute Care Hospitals","Government - Local","false","2501 HARBOR BOULEVARD
COSTA MESA, CA 92626
(33.663361303000045, -117.91930894699999)",-117.919308947,33.663361303,FALSE,FALSE,FALSE,FALSE
50548,2,2,3,"Fairview Developmental Center",2007,"LURBAN",30,8,11.965,0,0,32.835,0.74074,"Fairview Developmental Center","2501 Harbor Boulevard","Costa Mesa","CA",92626,"Orange",7149575000,"Acute Care Hospitals","Government - Local","false","2501 HARBOR BOULEVARD
COSTA MESA, CA 92626
(33.663361303000045, -117.91930894699999)",-117.919308947,33.663361303,FALSE,FALSE,FALSE,FALSE
50548,2,2,3,"Fairview Developmental Center",2008,"LURBAN",30,8,15.134,0.02587,0,32.835,0.90611,"Fairview Developmental Center","2501 Harbor Boulevard","Costa Mesa","CA",92626,"Orange",7149575000,"Acute Care Hospitals","Government - Local","false","2501 HARBOR BOULEVARD
COSTA MESA, CA 92626
(33.663361303000045, -117.91930894699999)",-117.919308947,33.663361303,FALSE,FALSE,FALSE,FALSE
50548,2,2,3,"Fairview Developmental Center",2011,"LURBAN",30,3,11.181,0,0,29.157,0.74617,"Fairview Developmental Center","2501 Harbor Boulevard","Costa Mesa","CA",92626,"Orange",7149575000,"Acute Care Hospitals","Government - Local","false","2501 HARBOR BOULEVARD
COSTA MESA, CA 92626
(33.663361303000045, -117.91930894699999)",-117.919308947,33.663361303,FALSE,FALSE,FALSE,FALSE
50549,1,1,2,"Los Robles Hospital & Medical Center",2009,"OURBAN",194,164,12.443,0,0.02552,51.93,1.63508,"Los Robles Hospital & Medical Center","215 W Janss Rd","Thousand Oaks","CA",91360,"Ventura",8054972727,"Acute Care Hospitals","Proprietary","true","215 W JANSS RD
THOUSAND OAKS, CA 91360
(34.20641850700002, -118.88280249099995)",-118.882802491,34.206418507,FALSE,FALSE,FALSE,FALSE
50549,1,1,2,"Los Robles Hospital And Medical Cent",2011,"OURBAN",224,169,12.705,0,0.02606,48.576,1.69221,"Los Robles Hospital & Medical Center","215 W Janss Rd","Thousand Oaks","CA",91360,"Ventura",8054972727,"Acute Care Hospitals","Proprietary","true","215 W JANSS RD
THOUSAND OAKS, CA 91360
(34.20641850700002, -118.88280249099995)",-118.882802491,34.206418507,FALSE,FALSE,FALSE,FALSE
50549,1,1,2,"Los Robles Hospital & Medical Center",2008,"OURBAN",195,163,13.077,0,0.02683,50.304,1.54144,"Los Robles Hospital & Medical Center","215 W Janss Rd","Thousand Oaks","CA",91360,"Ventura",8054972727,"Acute Care Hospitals","Proprietary","true","215 W JANSS RD
THOUSAND OAKS, CA 91360
(34.20641850700002, -118.88280249099995)",-118.882802491,34.206418507,FALSE,FALSE,FALSE,FALSE
50549,1,1,2,"Los Robles Hospital & Medical Center",2010,"OURBAN",204,162,13.652,0,0.028030977,51.4608544,1.692779456,"Los Robles Hospital & Medical Center","215 W Janss Rd","Thousand Oaks","CA",91360,"Ventura",8054972727,"Acute Care Hospitals","Proprietary","true","215 W JANSS RD
THOUSAND OAKS, CA 91360
(34.20641850700002, -118.88280249099995)",-118.882802491,34.206418507,FALSE,FALSE,FALSE,FALSE
50549,1,1,2,"Los Robles Hospital & Medical Center",2007,"OURBAN",195,163,11.034,0,0.0226,50.304,1.58703,"Los Robles Hospital & Medical Center","215 W Janss Rd","Thousand Oaks","CA",91360,"Ventura",8054972727,"Acute Care Hospitals","Proprietary","true","215 W JANSS RD
THOUSAND OAKS, CA 91360
(34.20641850700002, -118.88280249099995)",-118.882802491,34.206418507,FALSE,FALSE,FALSE,FALSE
50551,2,2,3,"Los Alamitos Medical Center",2010,"LURBAN",142,98,19.385,0.0535025,0.040035269,41.7431988,1.381851185,"Los Alamitos Medical Center","3751 Katella Avenue","Los Alamitos","CA",90720,"Orange",5627993220,"Acute Care Hospitals","Proprietary","true","3751 KATELLA AVENUE
LOS ALAMITOS, CA 90720
(33.80318785700007, -118.06679914399996)",-118.066799144,33.8031878570001,FALSE,FALSE,FALSE,FALSE
50551,2,2,3,"Los Alamitos Medical Center",2008,"LURBAN",142,99,20.094,0.05811,0.04153,43.992,1.361,"Los Alamitos Medical Center","3751 Katella Avenue","Los Alamitos","CA",90720,"Orange",5627993220,"Acute Care Hospitals","Proprietary","true","3751 KATELLA AVENUE
LOS ALAMITOS, CA 90720
(33.80318785700007, -118.06679914399996)",-118.066799144,33.8031878570001,FALSE,FALSE,FALSE,FALSE
50551,2,2,3,"Los Alamitos Medical Center",2007,"LURBAN",142,99,20.46,0.06094,0.0423,43.992,1.33702,"Los Alamitos Medical Center","3751 Katella Avenue","Los Alamitos","CA",90720,"Orange",5627993220,"Acute Care Hospitals","Proprietary","true","3751 KATELLA AVENUE
LOS ALAMITOS, CA 90720
(33.80318785700007, -118.06679914399996)",-118.066799144,33.8031878570001,FALSE,FALSE,FALSE,FALSE
50551,2,2,3,"Los Alamitos Medical Ctr.",2011,"LURBAN",142,99,17.508,0.0413,0.03609,38.259,1.39073,"Los Alamitos Medical Center","3751 Katella Avenue","Los Alamitos","CA",90720,"Orange",5627993220,"Acute Care Hospitals","Proprietary","true","3751 KATELLA AVENUE
LOS ALAMITOS, CA 90720
(33.80318785700007, -118.06679914399996)",-118.066799144,33.8031878570001,FALSE,FALSE,FALSE,FALSE
50551,2,2,3,"Los Alamitos Medical Center",2009,"LURBAN",142,95,19.853,0.05654,0.04102,42.84,1.35881,"Los Alamitos Medical Center","3751 Katella Avenue","Los Alamitos","CA",90720,"Orange",5627993220,"Acute Care Hospitals","Proprietary","true","3751 KATELLA AVENUE
LOS ALAMITOS, CA 90720
(33.80318785700007, -118.06679914399996)",-118.066799144,33.8031878570001,FALSE,FALSE,FALSE,FALSE
50552,1,1,1,"Motion Picture & Television Hospital",2010,"LURBAN",57,7,1.63,0,0,71.0778673,0.907326254,"Motion Picture & Television Hospital","23388 Mulholland Drive","Woodland Hills","CA",91364,"Los Angeles",8188761888,"Acute Care Hospitals","Voluntary non-profit - Other","false","23388 MULHOLLAND DRIVE
WOODLAND HILLS, CA 91364
(34.158396854000046, -118.636052587)",-118.636052587,34.158396854,FALSE,FALSE,FALSE,FALSE
50552,1,1,1,"Motion Picture & Television Hospital",2009,"LURBAN",61,7,1.691,0,0,69.25,0.94224,"Motion Picture & Television Hospital","23388 Mulholland Drive","Woodland Hills","CA",91364,"Los Angeles",8188761888,"Acute Care Hospitals","Voluntary non-profit - Other","false","23388 MULHOLLAND DRIVE
WOODLAND HILLS, CA 91364
(34.158396854000046, -118.636052587)",-118.636052587,34.158396854,FALSE,FALSE,FALSE,FALSE
50552,1,1,1,"Motion Picture & Television Hospital",2008,"LURBAN",61,12,1.621,0,0,61.257,1.0849,"Motion Picture & Television Hospital","23388 Mulholland Drive","Woodland Hills","CA",91364,"Los Angeles",8188761888,"Acute Care Hospitals","Voluntary non-profit - Other","false","23388 MULHOLLAND DRIVE
WOODLAND HILLS, CA 91364
(34.158396854000046, -118.636052587)",-118.636052587,34.158396854,FALSE,FALSE,FALSE,FALSE
50552,1,1,1,"Motion Picture And Television Fund",2011,"LURBAN",57,6,2.406,0,0,70.293,0.9531,"Motion Picture & Television Hospital","23388 Mulholland Drive","Woodland Hills","CA",91364,"Los Angeles",8188761888,"Acute Care Hospitals","Voluntary non-profit - Other","false","23388 MULHOLLAND DRIVE
WOODLAND HILLS, CA 91364
(34.158396854000046, -118.636052587)",-118.636052587,34.158396854,FALSE,FALSE,FALSE,FALSE
50552,1,1,1,"Motion Picture & Television Hospital",2007,"LURBAN",61,12,1.757,0,0,61.257,1.09265,"Motion Picture & Television Hospital","23388 Mulholland Drive","Woodland Hills","CA",91364,"Los Angeles",8188761888,"Acute Care Hospitals","Voluntary non-profit - Other","false","23388 MULHOLLAND DRIVE
WOODLAND HILLS, CA 91364
(34.158396854000046, -118.636052587)",-118.636052587,34.158396854,FALSE,FALSE,FALSE,FALSE
50557,2,3,5,"Memorial Hospital Medical Center",2009,"OURBAN",313,247,30.539,0.1441,0.06379,31.09,1.62367,"Memorial  Medical Center","1700 Coffee Rd","Modesto","CA",95355,"Stanislaus",2095264500,"Acute Care Hospitals","Voluntary non-profit - Private","true","1700 COFFEE RD
MODESTO, CA 95355
(37.668660088000024, -120.97566429599999)",-120.975664296,37.668660088,FALSE,FALSE,FALSE,FALSE
50557,2,3,5,"Memorial Medical Center",2008,"OURBAN",313,239,28.86,0.13025,0.06018,35.586,1.60381,"Memorial  Medical Center","1700 Coffee Rd","Modesto","CA",95355,"Stanislaus",2095264500,"Acute Care Hospitals","Voluntary non-profit - Private","true","1700 COFFEE RD
MODESTO, CA 95355
(37.668660088000024, -120.97566429599999)",-120.975664296,37.668660088,FALSE,FALSE,FALSE,FALSE
50557,2,3,5,"Memorial Hospital Medical Center",2010,"OURBAN",357,254,29.515,0.13564875,0.061590096,32.8350922,1.621738556,"Memorial  Medical Center","1700 Coffee Rd","Modesto","CA",95355,"Stanislaus",2095264500,"Acute Care Hospitals","Voluntary non-profit - Private","true","1700 COFFEE RD
MODESTO, CA 95355
(37.668660088000024, -120.97566429599999)",-120.975664296,37.668660088,FALSE,FALSE,FALSE,FALSE
50557,2,3,5,"Memorial Hospital Modesto",2011,"OURBAN",423,275,25.289,0.10078,0.05254,33.378,1.63485,"Memorial  Medical Center","1700 Coffee Rd","Modesto","CA",95355,"Stanislaus",2095264500,"Acute Care Hospitals","Voluntary non-profit - Private","true","1700 COFFEE RD
MODESTO, CA 95355
(37.668660088000024, -120.97566429599999)",-120.975664296,37.668660088,FALSE,FALSE,FALSE,FALSE
50557,2,3,5,"Memorial Medical Center",2007,"OURBAN",313,239,32.151,0.1574,0.06727,35.586,1.57214,"Memorial  Medical Center","1700 Coffee Rd","Modesto","CA",95355,"Stanislaus",2095264500,"Acute Care Hospitals","Voluntary non-profit - Private","true","1700 COFFEE RD
MODESTO, CA 95355
(37.668660088000024, -120.97566429599999)",-120.975664296,37.668660088,FALSE,FALSE,FALSE,FALSE
50561,1,1,1,"Kaiser Foundation Hospital - West La",2010,"LURBAN",275,99,7.186,0,0.014658041,4.7333301,1.332660981,"Kaiser Foundation Hospital - West La","6041 Cadillac Ave","Los Angeles","CA",90034,"Los Angeles",2138572201,"Acute Care Hospitals","Voluntary non-profit - Private","true","6041 CADILLAC AVE
LOS ANGELES, CA 90034
(34.037497450000046, -118.37429245999999)",-118.37429246,34.03749745,FALSE,FALSE,FALSE,FALSE
50561,1,1,1,"Kaiser Foundation Hospital - West La",2008,"LURBAN",293,141,6.07,0,0.01237,4.242,1.48515,"Kaiser Foundation Hospital - West La","6041 Cadillac Ave","Los Angeles","CA",90034,"Los Angeles",2138572201,"Acute Care Hospitals","Voluntary non-profit - Private","true","6041 CADILLAC AVE
LOS ANGELES, CA 90034
(34.037497450000046, -118.37429245999999)",-118.37429246,34.03749745,FALSE,FALSE,FALSE,FALSE
50561,1,1,1,"Kaiser Foundation Hospital - West La",2007,"LURBAN",293,141,10.323,0,0.02112,4.242,1.2966,"Kaiser Foundation Hospital - West La","6041 Cadillac Ave","Los Angeles","CA",90034,"Los Angeles",2138572201,"Acute Care Hospitals","Voluntary non-profit - Private","true","6041 CADILLAC AVE
LOS ANGELES, CA 90034
(34.037497450000046, -118.37429245999999)",-118.37429246,34.03749745,FALSE,FALSE,FALSE,FALSE
50561,1,1,1,"Kaiser Foundation Hospital - West La",2009,"LURBAN",273,114,12.25,0,0.02512,3.87,1.57158,"Kaiser Foundation Hospital - West La","6041 Cadillac Ave","Los Angeles","CA",90034,"Los Angeles",2138572201,"Acute Care Hospitals","Voluntary non-profit - Private","true","6041 CADILLAC AVE
LOS ANGELES, CA 90034
(34.037497450000046, -118.37429245999999)",-118.37429246,34.03749745,FALSE,FALSE,FALSE,FALSE
50561,1,1,1,"Kfh - West Los Angeles",2011,"LURBAN",305,114,6.041,0,0.01231,0.889,1.38783,"Kaiser Foundation Hospital - West La","6041 Cadillac Ave","Los Angeles","CA",90034,"Los Angeles",2138572201,"Acute Care Hospitals","Voluntary non-profit - Private","true","6041 CADILLAC AVE
LOS ANGELES, CA 90034
(34.037497450000046, -118.37429245999999)",-118.37429246,34.03749745,FALSE,FALSE,FALSE,FALSE
50567,2,2,3,"Mission Hospital Regional Med Center",2008,"LURBAN",306,173,19.009,0.05106,0.03924,42.646,1.59708,"Mission Hospital Regional Med Center","27700 Medical Center Rd","Mission Viejo","CA",92691,"Orange",9493641400,"Acute Care Hospitals","Voluntary non-profit - Private","true","27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
(33.560831879000034, -117.66685940999997)",-117.66685941,33.560831879,FALSE,FALSE,FALSE,FALSE
50567,2,2,3,"Mission Hospital Regional Med Center",2010,"LURBAN",277,185,18.965,0.0507725,0.039151095,41.9278657,1.482190686,"Mission Hospital Regional Med Center","27700 Medical Center Rd","Mission Viejo","CA",92691,"Orange",9493641400,"Acute Care Hospitals","Voluntary non-profit - Private","true","27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
(33.560831879000034, -117.66685940999997)",-117.66685941,33.560831879,FALSE,FALSE,FALSE,FALSE
50567,2,2,3,"Mission Hospital Regional Med Center",2009,"LURBAN",279,173,19.034,0.05122,0.0393,41.31,1.49376,"Mission Hospital Regional Med Center","27700 Medical Center Rd","Mission Viejo","CA",92691,"Orange",9493641400,"Acute Care Hospitals","Voluntary non-profit - Private","true","27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
(33.560831879000034, -117.66685940999997)",-117.66685941,33.560831879,FALSE,FALSE,FALSE,FALSE
50567,2,2,3,"Mission Hospital Regional Med Center",2011,"LURBAN",276,189,21.614,0.07047,0.04474,39.009,1.53264,"Mission Hospital Regional Med Center","27700 Medical Center Rd","Mission Viejo","CA",92691,"Orange",9493641400,"Acute Care Hospitals","Voluntary non-profit - Private","true","27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
(33.560831879000034, -117.66685940999997)",-117.66685941,33.560831879,FALSE,FALSE,FALSE,FALSE
50567,2,2,3,"Mission Hospital Regional Med Center",2007,"LURBAN",306,173,21.142,0.06657,0.04374,42.646,1.54982,"Mission Hospital Regional Med Center","27700 Medical Center Rd","Mission Viejo","CA",92691,"Orange",9493641400,"Acute Care Hospitals","Voluntary non-profit - Private","true","27700 MEDICAL CENTER RD
MISSION VIEJO, CA 92691
(33.560831879000034, -117.66685940999997)",-117.66685941,33.560831879,FALSE,FALSE,FALSE,FALSE
50568,3,4,8,"Madera Community Hospital",2011,"OURBAN",106,66,54.338,0.34044,0.11632,34.505,1.18535,"Madera Community Hospital","1250 E Almond Ave","Madera","CA",93637,"Madera",5596755555,"Acute Care Hospitals","Voluntary non-profit - Other","true","1250 E ALMOND AVE
MADERA, CA 93637
(36.94538316300003, -120.04470009699997)",-120.044700097,36.945383163,FALSE,FALSE,FALSE,FALSE
50568,3,4,8,"Madera Community Hospital",2007,"OURBAN",106,73,47.081,0.28057,0.10003,42.654,1.18609,"Madera Community Hospital","1250 E Almond Ave","Madera","CA",93637,"Madera",5596755555,"Acute Care Hospitals","Voluntary non-profit - Other","true","1250 E ALMOND AVE
MADERA, CA 93637
(36.94538316300003, -120.04470009699997)",-120.044700097,36.945383163,FALSE,FALSE,FALSE,FALSE
50568,3,4,8,"Madera Community Hospital",2010,"OURBAN",106,68,52.507,0.32533275,0.11218514,36.8681626,1.196126613,"Madera Community Hospital","1250 E Almond Ave","Madera","CA",93637,"Madera",5596755555,"Acute Care Hospitals","Voluntary non-profit - Other","true","1250 E ALMOND AVE
MADERA, CA 93637
(36.94538316300003, -120.04470009699997)",-120.044700097,36.945383163,FALSE,FALSE,FALSE,FALSE
50568,3,4,8,"Madera Community Hospital",2008,"OURBAN",106,73,50.687,0.31032,0.10809,42.654,1.16055,"Madera Community Hospital","1250 E Almond Ave","Madera","CA",93637,"Madera",5596755555,"Acute Care Hospitals","Voluntary non-profit - Other","true","1250 E ALMOND AVE
MADERA, CA 93637
(36.94538316300003, -120.04470009699997)",-120.044700097,36.945383163,FALSE,FALSE,FALSE,FALSE
50568,3,4,8,"Madera Community Hospital",2009,"OURBAN",106,69,52.537,0.32558,0.11225,39.4,1.17748,"Madera Community Hospital","1250 E Almond Ave","Madera","CA",93637,"Madera",5596755555,"Acute Care Hospitals","Voluntary non-profit - Other","true","1250 E ALMOND AVE
MADERA, CA 93637
(36.94538316300003, -120.04470009699997)",-120.044700097,36.945383163,FALSE,FALSE,FALSE,FALSE
50569,2,2,4,"Mendocino Coast District Hospital",2007,"RURAL",45,15,23.958,0.0898,0,55.845,1.23859,NA,"51","10","1",95437,NA,NA,NA,NA,NA,NA,-123.8014978,39.4325938,FALSE,FALSE,FALSE,FALSE
50570,4,5,9,"Fountain Valley Regional Hospital",2009,"LURBAN",371,202,75.093,0.51167,0.16423,36.71,1.6152,"Fountain Valley Regional Hospital & Medical Center","17100 Euclid Street","Fountain Valley","CA",92708,"Orange",7149667200,"Acute Care Hospitals","Proprietary","true","17100 EUCLID STREET
FOUNTAIN VALLEY, CA 92708
(33.71503023200006, -117.93698653099995)",-117.936986531,33.7150302320001,TRUE,TRUE,FALSE,FALSE
50570,4,5,9,"Fountain Valley Regional Hospital & Medical Center",2010,"LURBAN",381,216,69.467,0.46525275,0.151045517,34.9683089,1.713394028,"Fountain Valley Regional Hospital & Medical Center","17100 Euclid Street","Fountain Valley","CA",92708,"Orange",7149667200,"Acute Care Hospitals","Proprietary","true","17100 EUCLID STREET
FOUNTAIN VALLEY, CA 92708
(33.71503023200006, -117.93698653099995)",-117.936986531,33.7150302320001,TRUE,TRUE,FALSE,FALSE
50570,4,5,9,"Fountain Valley Reg Medical Center",2011,"LURBAN",400,222,71.778,0.48432,0.15644,34.299,1.70591,"Fountain Valley Regional Hospital & Medical Center","17100 Euclid Street","Fountain Valley","CA",92708,"Orange",7149667200,"Acute Care Hospitals","Proprietary","true","17100 EUCLID STREET
FOUNTAIN VALLEY, CA 92708
(33.71503023200006, -117.93698653099995)",-117.936986531,33.7150302320001,TRUE,TRUE,FALSE,FALSE
50570,4,5,9,"Fountain Valley Regional Hospital",2008,"LURBAN",360,248,73.655,0.4998,0.16085,31.123,1.59526,"Fountain Valley Regional Hospital & Medical Center","17100 Euclid Street","Fountain Valley","CA",92708,"Orange",7149667200,"Acute Care Hospitals","Proprietary","true","17100 EUCLID STREET
FOUNTAIN VALLEY, CA 92708
(33.71503023200006, -117.93698653099995)",-117.936986531,33.7150302320001,TRUE,TRUE,FALSE,FALSE
50570,4,5,9,"Fountain Valley Regional Hospital",2007,"LURBAN",360,248,70.314,0.47224,0.15302,31.123,1.56524,"Fountain Valley Regional Hospital & Medical Center","17100 Euclid Street","Fountain Valley","CA",92708,"Orange",7149667200,"Acute Care Hospitals","Proprietary","true","17100 EUCLID STREET
FOUNTAIN VALLEY, CA 92708
(33.71503023200006, -117.93698653099995)",-117.936986531,33.7150302320001,TRUE,TRUE,FALSE,FALSE
50573,1,1,1,"Eisenhower Medical Center",2011,"LURBAN",301,213,7.047,0,0.01437,59.13,1.6423,"Eisenhower Medical Center","39-000 Bob Hope Drive","Rancho Mirage","CA",92270,"Riverside",7603403911,"Acute Care Hospitals","Proprietary","true","39-000 BOB HOPE DRIVE
RANCHO MIRAGE, CA 92270
(33.76418081300005, -116.40807679599999)",-116.408076796,33.7641808130001,FALSE,FALSE,FALSE,FALSE
50573,1,1,1,"Eisenhower Medical Center",2007,"LURBAN",253,202,6.863,0,0.01399,64.672,1.69291,"Eisenhower Medical Center","39-000 Bob Hope Drive","Rancho Mirage","CA",92270,"Riverside",7603403911,"Acute Care Hospitals","Proprietary","true","39-000 BOB HOPE DRIVE
RANCHO MIRAGE, CA 92270
(33.76418081300005, -116.40807679599999)",-116.408076796,33.7641808130001,FALSE,FALSE,FALSE,FALSE
50573,1,1,1,"Eisenhower Medical Center",2010,"LURBAN",289,230,8.5190062,0,0.017400645,60.8827353,1.567173863,"Eisenhower Medical Center","39-000 Bob Hope Drive","Rancho Mirage","CA",92270,"Riverside",7603403911,"Acute Care Hospitals","Proprietary","true","39-000 BOB HOPE DRIVE
RANCHO MIRAGE, CA 92270
(33.76418081300005, -116.40807679599999)",-116.408076796,33.7641808130001,FALSE,FALSE,FALSE,FALSE
50573,1,1,1,"Eisenhower Medical Center",2008,"LURBAN",253,202,7.257,0,0.0148,64.672,1.63462,"Eisenhower Medical Center","39-000 Bob Hope Drive","Rancho Mirage","CA",92270,"Riverside",7603403911,"Acute Care Hospitals","Proprietary","true","39-000 BOB HOPE DRIVE
RANCHO MIRAGE, CA 92270
(33.76418081300005, -116.40807679599999)",-116.408076796,33.7641808130001,FALSE,FALSE,FALSE,FALSE
50573,1,1,1,"Eisenhower Medical Center",2009,"LURBAN",271,223,7.276,0,0.01484,63.57,1.56694,"Eisenhower Medical Center","39-000 Bob Hope Drive","Rancho Mirage","CA",92270,"Riverside",7603403911,"Acute Care Hospitals","Proprietary","true","39-000 BOB HOPE DRIVE
RANCHO MIRAGE, CA 92270
(33.76418081300005, -116.40807679599999)",-116.408076796,33.7641808130001,FALSE,FALSE,FALSE,FALSE
50575,3,4,8,"Tri-City Regional Medical Center",2010,"LURBAN",129,42,50.465,0.30848625,0.107595694,54.2244556,1.371980395,"Gardens Regional Hospital And Medical Center","21530 S Pioneer Blvd","Hawaiian Gardens","CA",90716,"Los Angeles",5628600401,"Acute Care Hospitals","Voluntary non-profit - Private","true","21530 S PIONEER BLVD
HAWAIIAN GARDENS, CA 90716
(33.83370383000005, -118.08177291299995)",-118.081772913,33.83370383,FALSE,FALSE,FALSE,FALSE
50575,3,4,8,"Tri-City Regional Medical Center",2011,"LURBAN",129,45,50.328,0.30736,0.10729,57.155,1.54839,"Gardens Regional Hospital And Medical Center","21530 S Pioneer Blvd","Hawaiian Gardens","CA",90716,"Los Angeles",5628600401,"Acute Care Hospitals","Voluntary non-profit - Private","true","21530 S PIONEER BLVD
HAWAIIAN GARDENS, CA 90716
(33.83370383000005, -118.08177291299995)",-118.081772913,33.83370383,FALSE,FALSE,FALSE,FALSE
50575,3,4,8,"Tri-City Regional Medical Center",2007,"LURBAN",129,30,47.889,0.28723,0.10183,57.047,1.18487,"Gardens Regional Hospital And Medical Center","21530 S Pioneer Blvd","Hawaiian Gardens","CA",90716,"Los Angeles",5628600401,"Acute Care Hospitals","Voluntary non-profit - Private","true","21530 S PIONEER BLVD
HAWAIIAN GARDENS, CA 90716
(33.83370383000005, -118.08177291299995)",-118.081772913,33.83370383,FALSE,FALSE,FALSE,FALSE
50575,3,4,8,"Tri-City Regional Medical Center",2008,"LURBAN",129,30,48.688,0.29383,0.10362,57.047,1.27597,"Gardens Regional Hospital And Medical Center","21530 S Pioneer Blvd","Hawaiian Gardens","CA",90716,"Los Angeles",5628600401,"Acute Care Hospitals","Voluntary non-profit - Private","true","21530 S PIONEER BLVD
HAWAIIAN GARDENS, CA 90716
(33.83370383000005, -118.08177291299995)",-118.081772913,33.83370383,FALSE,FALSE,FALSE,FALSE
50575,3,4,8,"Tri-City Regional Medical Center",2009,"LURBAN",137,41,49.817,0.30314,0.10614,56.55,1.32067,"Gardens Regional Hospital And Medical Center","21530 S Pioneer Blvd","Hawaiian Gardens","CA",90716,"Los Angeles",5628600401,"Acute Care Hospitals","Voluntary non-profit - Private","true","21530 S PIONEER BLVD
HAWAIIAN GARDENS, CA 90716
(33.83370383000005, -118.08177291299995)",-118.081772913,33.83370383,FALSE,FALSE,FALSE,FALSE
50578,4,5,10,"Lac/Martin Luther King Jr Gen Hospital",2008,"LURBAN",263,154,77.179,0.52888,0.16916,8.8,1.48809,NA,"20","19","1",90059,NA,NA,NA,NA,NA,NA,-118.2451528,33.9239277,TRUE,TRUE,TRUE,FALSE
50578,4,5,10,"Lac/Martin Luther King Jr Gen Hospital",2007,"LURBAN",263,154,70.41,0.47303,0.15325,8.8,1.53196,NA,"20","19","1",90059,NA,NA,NA,NA,NA,NA,-118.2451528,33.9239277,TRUE,TRUE,TRUE,FALSE
50578,4,5,10,"Martin Luther King, Jr - Harbor Hospital",2009,"LURBAN",182,92,79.285,0.54625,0.17416,9.76,1.4931,NA,"20","19","1",90059,NA,NA,NA,NA,NA,NA,-118.2451528,33.9239277,TRUE,TRUE,TRUE,FALSE
50580,4,4,8,"La Palma Intercommunity Hospital",2007,"LURBAN",102,36,53.503,0.33355,0.11443,32.212,1.26202,"La Palma Intercommunity Hospital","7901 Walker Street","La Palma","CA",90623,"Orange",7146707400,"Acute Care Hospitals","Proprietary","true","7901 WALKER STREET
LA PALMA, CA 90623
(33.84754955400007, -118.03730303399999)",-118.037303034,33.8475495540001,TRUE,FALSE,FALSE,FALSE
50580,4,4,8,"La Palma Intercommunity Hospital",2008,"LURBAN",102,36,50.937,0.31238,0.10865,32.212,1.23548,"La Palma Intercommunity Hospital","7901 Walker Street","La Palma","CA",90623,"Orange",7146707400,"Acute Care Hospitals","Proprietary","true","7901 WALKER STREET
LA PALMA, CA 90623
(33.84754955400007, -118.03730303399999)",-118.037303034,33.8475495540001,TRUE,FALSE,FALSE,FALSE
50580,4,4,8,"La Palma Intercommunity Hospital",2011,"LURBAN",131,28,57.042,0.36275,0.12245,26.691,1.31908,"La Palma Intercommunity Hospital","7901 Walker Street","La Palma","CA",90623,"Orange",7146707400,"Acute Care Hospitals","Proprietary","true","7901 WALKER STREET
LA PALMA, CA 90623
(33.84754955400007, -118.03730303399999)",-118.037303034,33.8475495540001,TRUE,FALSE,FALSE,FALSE
