Provider Number,Name,Geographic Labor Market Area,Pre Reclass Labor Market Area  ,Payment Labor Market Area (for purposes of Capital and DSH),SSA COUNTY CODE,REGION,URGEO,URSPA,RECLASS,Post Reclass Labor Market Area,Post Reclass Wage Index,Puerto Rico Specific Post Reclass wage index,LUGAR,Section 401 hospital,Section 505 eligible,Section 505 wage adjustment,Cost of Living Adjustment,Resident to Bed Ratio,RDAY,BEDS,Average Daily Census,TCHOP,TCHCP,DSHPCT,DSHOPG,DSHCPG,Operating CCR,Capital CCR,Provider Type,FY10 HSP Rate,FY09 HSP Rate,BILLSV27,TACMIV27,CASETA27,CMIV27,IME_CASETA27,IME_TACMIV27,TACMIV26,CASETA26,CMIV26,IME_CASETA26,IME_TACMIV26,Post Reclass GAF,Puerto Rico Specific Post Reclass GAF,Cost of Living Adjustment-Capital,OUT10F,COUT10F,MCR_PCT,,,,,,,,,,,,,,,,,,,,,,,,,
450659,PARK PLAZA HOSPITAL,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,404,114,0,0,0.36691,0.19485075,0.077129115,0.153,0.02,0,,,2268,1.553760968,2241.75185,1.577376587,8,0.964775,1.550267609,2240.30905,1.573836552,8,0.9642,0.8542,0.0000,1,0.107051354,0.225125993,0.463458038,,,,,,,,,,,,,,,,,,,,,,,,,
450661,ODESSA REGIONAL HOSPITAL,36220,36220,36220,45451,7,OURBAN,OURBAN,N,36220,0.9836,0,,,,,1,0,0,149,63,0,0,0.79603,0.54887475,0.174915318,0.195,0.03,0,,,1765,1.476701105,1749.87415,1.487739547,98.6061,1.546015586,1.469765718,1747.9411,1.481633428,98.6061,1.547330514,0.8542,0.0000,1,0,0,0.068422177,,,,,,,,,,,,,,,,,,,,,,,,,
450662,VALLEY REGIONAL MEDICAL CENTER,15180,15180,15180,45240,7,OURBAN,OURBAN,N,15180,0.93,0,,,,,1,0,0,214,127,0,0,0.7568,0.51651,0.165618678,0.156,0.015,0,,,2551,1.72917703,2518.216,1.735347119,291.3252,1.711299499,1.726811081,2514.86945,1.732983261,290.9066,1.711932648,0.9815,0.0000,1,0.0734408,0.123274383,0.387839887,,,,,,,,,,,,,,,,,,,,,,,,,
450668,SIERRA MEDICAL CENTER,21340,21340,21340,45480,7,OURBAN,OURBAN,N,21340,0.864,0,,,,,1,0,0,351,161,0,0,0.35188,0.182451,0.073855776,0.119,0.01,0,,,5313,1.579100021,5268.8809,1.589509712,29,1.418848276,1.576202388,5264.8186,1.586834896,29,1.420289655,0.8542,0.0000,1,0.029580338,0.036330305,0.546255507,,,,,,,,,,,,,,,,,,,,,,,,,
450669,MEDICAL CENTER OF LEWISVILLE,19124,19124,19124,45410,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,176,102,0,0,0.20926,0.0647895,0.043285794,0.203,0.024,0,,,2762,1.208009437,2741.13525,1.214728783,369.1589,1.172771542,1.209992175,2738.066,1.217104888,369.05545,1.173653675,0.9709,0.0000,1,0.059927585,0.107472919,0.433763355,,,,,,,,,,,,,,,,,,,,,,,,,
450670,TOMBALL REGIONAL HOSPITAL,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0.0035,0.0065,291,154,0.001911636,0.001835983,0.11462,0,0.023482011,0.244,0.025,0,,,4456,1.585262762,4425.84595,1.592771611,,,1.587177724,4421.79785,1.595667572,,,0.9815,0.0000,1,0.028379336,0.041553291,0.539218959,,,,,,,,,,,,,,,,,,,,,,,,,
450672,PLAZA MEDICAL CENTER OF FORT WORTH,23104,23104,23104,45910,7,LURBAN,LURBAN,W,19124,0.9578,0,,,,,1,0.2054,0.2969,221,160,0.106102338,0.087395274,0.2113,0.0664725,0.043716864,0.197,0.025,0,,,5155,1.795457652,5105.2415,1.804744384,,,1.788306971,5102.34315,1.79744289,,,0.9954,0.0000,1,0.030061736,0.072349009,0.562920103,,,,,,,,,,,,,,,,,,,,,,,,,
450674,"WOMANS HOSPITAL OF TEXAS,THE",26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,161,104,0,0,0.24838,0.0970635,0.051583318,0.178,0.02,0,,,162,1.029671562,161.5479,1.033537654,22,1.069081818,1.000751497,161.5195,1.005035802,22,1.042027273,0.9665,0.0000,1,0,0,0.015442799,,,,,,,,,,,,,,,,,,,,,,,,,
450675,MEDICAL CENTER OF ARLINGTON,23104,23104,23104,45910,7,LURBAN,LURBAN,W,19124,0.9578,0,,,,,1,0,0,236,167,0,0,0.41068,0.230961,0.086718603,0.147,0.014,0,,,3448,1.465870239,3395.26105,1.479900754,858.696,1.526712418,1.468177312,3390.57445,1.482526972,857.56775,1.532048699,0.9954,0.0000,1,0.025255851,0.042956758,0.325158277,,,,,,,,,,,,,,,,,,,,,,,,,
450677,HUGULEY HEALTH SYSTEM,23104,23104,23104,45910,7,LURBAN,LURBAN,W,19124,0.9578,0,,,,,1,0,0,213,117,0,0,0.24358,0.0931035,0.050561675,0.22,0.015,0,,,3510,1.288319271,3462.3599,1.29886037,18,1.095838889,1.288810395,3457.41075,1.300125442,18,1.106794444,0.9954,0.0000,1,0.016322617,0.011006995,0.412628553,,,,,,,,,,,,,,,,,,,,,,,,,
450678,DOCTORS HOSPITAL,19124,19124,19124,45390,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,232,92,0,0,0.21966,0.0733695,0.045485269,0.154,0.016,0,,,3109,1.500918884,3068.23455,1.561485011,7,0.974942857,1.500522745,3064.9101,1.56275439,7,0.975657143,0.9709,0.0000,1,0.006860981,0.011665106,0.517701883,,,,,,,,,,,,,,,,,,,,,,,,,
450683,RENAISSANCE HOSPITAL TERRELL,19124,19124,19124,45730,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,106,16,0,0,0.15333,0.0271645,0.031536383,0.303,0.022,0,,,773,1.131125894,744.8942,1.148450194,1,0.7708,1.136321516,741.4812,1.154488228,1,0.7581,0.8932,0.0000,1,0.012236594,0.008908316,0.511874149,,,,,,,,,,,,,,,,,,,,,,,,,
450684,MEMORIAL HERMANN NORTHEAST,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,255,139,0,0,0.30761,0.14592825,0.064272029,0.259,0.021,0,,,3294,1.434421347,3260.2839,1.453207134,261.7374,1.298576431,1.439879403,3256.4114,1.459298027,261.6001,1.302900805,0.8581,0.0000,1,0.00340651,0.003755019,0.436917894,,,,,,,,,,,,,,,,,,,,,,,,,
450686,UNIVERSITY MEDICAL CENTER,31180,31180,31180,45770,7,OURBAN,OURBAN,N,31180,0.8813,0,,,,,1,0.381,0.5245,372,287,0.188552103,0.159529014,0.426,0.2436,0.090095165,0.289,0.022,0,,,6664,1.631605335,6592.8744,1.64400093,,,1.627985345,6586.73235,1.640348995,,,0.9815,0.0000,1,0.059766071,0.062959422,0.335610493,,,,,,,,,,,,,,,,,,,,,,,,,
450688,DALLAS REGIONAL MEDICAL CENTER,19124,19124,19124,45390,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,310,119,0,0,0.4511,0.2643075,0.095649951,0.189,0.019,0,,,3077,1.453048366,3047.5904,1.484679233,,,1.452930689,3044.91965,1.486073091,,,0.9954,0.0000,1,0.018472414,0.036460209,0.308882607,,,,,,,,,,,,,,,,,,,,,,,,,
450690,UNIVERSITY OF TEXAS HEALTH CENTER AT TYLER,46340,46340,46340,45892,7,OURBAN,OURBAN,N,46340,0.8449,0,,,,,1,0.138,0.4915,117,33,0.072562593,0.148780908,0.22106,0.35,0.1189,0.405,0.041,0,,,1277,1.407401947,1247.7739,1.426061864,,,1.415316416,1245.2057,1.43427408,,,0.9709,0.0000,1,0.053351202,0.098445217,0.515802488,,,,,,,,,,,,,,,,,,,,,,,,,
450694,EL CAMPO MEMORIAL HOSPITAL,   45,   45,   45,45954,7,RURAL,RURAL,N,   45,0.7944,0,,,,,1,0,0,30,7,0,0,0.16639,0.0356535,0,0.429,0.025,14,4935.420521,4942.004318,472,1.11377667,460.3591,1.137936653,,,1.121931116,459.0824,1.146640254,,,0.8758,0.0000,1,0,0,0.732171157,,,,,,,,,,,,,,,,,,,,,,,,,
450697,SOUTHWEST GENERAL HOSPITAL,41700,41700,41700,45130,7,LURBAN,LURBAN,N,41700,0.8913,0,,,,,1,0,0,164,104,0,0,0.85423,0.59688975,0.1888442,0.184,0.027,0,,,2047,1.535994894,2001.2965,1.55488339,385.678,1.558653191,1.528631167,1998.22755,1.548572008,385.35365,1.548471137,0.8758,0.0000,1,0.006275626,0.024886785,0.326523109,,,,,,,,,,,,,,,,,,,,,,,,,
450698,LAMB HEALTHCARE CENTER,   45,   45,   45,45751,7,RURAL,RURAL,N,   45,0.8071,0,,,YES,0.0127,1,0,0,42,9,0,0,0.22946,0.0814545,0,0.339,0.061,16,8905.66988,8917.549945,333,0.880189495,330.0449,0.881024925,,,0.88463155,329.746,0.885587087,,,0.8758,0.0000,1,0,0,0.540709812,,,,,,,,,,,,,,,,,,,,,,,,,
450702,LONGVIEW REGIONAL MEDICAL CENTER,30980,30980,30980,45570,7,OURBAN,OURBAN,N,30980,0.8239,0,,,,,1,0,0,116,52,0,0,0.30888,0.146976,0.064545769,0.2,0.019,0,,,2293,1.516342166,2260.9602,1.52564758,123.5696,1.666723197,1.511671093,2257.03025,1.522130048,123.3821,1.656885518,0.8542,0.0000,1,0.015526361,0.027905393,0.525072374,,,,,,,,,,,,,,,,,,,,,,,,,
450709,CHRISTUS ST JOHN HOSPITAL,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,178,65,0,0,0.06721,0,0.013703063,0.29,0.034,0,,,1537,1.498089753,1511.01115,1.513393559,238.566,1.612142072,1.499404051,1508.97825,1.514643266,238.14025,1.603300025,0.8816,0.0000,1,0.023890689,0.048106541,0.340009272,,,,,,,,,,,,,,,,,,,,,,,,,
450711,RIO GRANDE REGIONAL HOSPITAL,32580,32580,32580,45650,7,OURBAN,OURBAN,N,32580,0.8883,0,,,,,1,0,0,320,211,0,0,0.73687,0.50006775,0.160923925,0.142,0.018,0,,,5003,1.568125023,4940.5901,1.585648431,295.9227,1.492216975,1.569565929,4936.6677,1.587221407,295.8668,1.496132573,0.8542,0.0000,1,0.014580906,0.041854535,0.418426593,,,,,,,,,,,,,,,,,,,,,,,,,
450713,SOUTH AUSTIN HOSPITAL,12420,12420,12420,45940,7,LURBAN,LURBAN,N,12420,0.9515,0,,,,,1,0,0,222,165,0,0,0.22256,0.075762,0.046099411,0.193,0.02,0,,,5350,1.68745198,5272.6853,1.694904,494.7358,1.669050051,1.689581894,5263.374,1.697866206,494.00475,1.673828325,0.8758,0.0000,1,0.032529745,0.0558727,0.517912492,,,,,,,,,,,,,,,,,,,,,,,,,
450715,,19124,19124,19124,45390,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,75,33,0,0,0.21829,0.07223925,0,0.341,0.031,0,,,394,1.238765814,390.0935,1.248028426,,,1.241062766,389.6127,1.251137817,,,0.8820,0.0000,1,0.062044682,0.081361146,0.555811088,,,,,,,,,,,,,,,,,,,,,,,,,
450716,CYPRESS FAIRBANKS MEDICAL CENTER,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,156,98,0,0,0.26843,0.11360475,0.055861557,0.178,0.018,0,,,2138,1.451530588,2115.96095,1.465521001,5.8846,1.554511025,1.454336262,2113.8148,1.46885131,5.87035,1.585554716,0.9954,0.0000,1,0.018536961,0.02994245,0.407539044,,,,,,,,,,,,,,,,,,,,,,,,,
450718,ROUND ROCK MEDICAL CENTER,12420,12420,12420,45970,7,LURBAN,LURBAN,N,12420,0.9515,0,,,,,1,0,0,177,90,0,0,0.20701,0.06293325,0.042810555,0.215,0.038,0,,,2103,1.587378806,2079.41015,1.594516453,203.0309,1.333593934,1.589025291,2076.586,1.596616833,202.7251,1.336835462,0.9815,0.0000,1,0.054605681,0.184786116,0.416342412,,,,,,,,,,,,,,,,,,,,,,,,,
450723,METHODIST CHARLTON MEDICAL CENTER,19124,19124,19124,45390,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0.05,0.0723,232,155,0.026941326,0.020612625,0.27628,0.120081,0.057541315,0.301,0.033,0,,,4485,1.502350658,4399.65925,1.520353645,,,1.50154742,4392.77825,1.519925596,,,0.8591,0.0000,1,0.036971168,0.062284496,0.426999561,,,,,,,,,,,,,,,,,,,,,,,,,
450730,TRINITY MEDICAL CENTER,19124,19124,19124,45410,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,207,77,0,0,0.37291,0.19980075,0.078438622,0.163,0.045,0,,,1416,1.32789976,1383.2157,1.358792514,81.1134,1.382157968,1.326541063,1380.38905,1.357301271,81.03875,1.384316378,0.9709,0.0000,1,0.033593789,0.256200878,0.278139175,,,,,,,,,,,,,,,,,,,,,,,,,
450742,LAKE POINTE MEDICAL CENTER,19124,19124,19124,45879,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,112,59,0,0,0.20577,0.06191025,0.042548738,0.186,0.041,0,,,1980,1.208606157,1937.24075,1.230968939,6.8219,1.360293833,1.21120297,1932.95185,1.234671768,6.7792,1.363862969,0.8828,0.0000,1,0.004053535,0.034086277,0.467931562,,,,,,,,,,,,,,,,,,,,,,,,,
450743,PRESBYTERIAN HOSPITAL OF DENTON,19124,19124,19124,45410,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,216,124,0,0,0.25369,0.10144425,0.052714667,0.223,0.034,0,,,3123,1.445782509,3094.0414,1.452453698,,,1.44822006,3090.54335,1.455418316,,,0.9709,0.0000,1,0.03808623,0.116194815,0.483386172,,,,,,,,,,,,,,,,,,,,,,,,,
450746,KNOX COUNTY HOSPITAL,   45,   45,   45,45744,7,RURAL,RURAL,N,   45,0.7944,0,,,,,1,0,0,28,2,0,0,0.16996,0.037974,0,0.976,0.046,16,5087.067249,5093.85334,167,0.948158844,162.1037,0.955962275,,,0.956341806,161.5957,0.964795808,,,0.9609,0.0000,1,0,0,0.689966178,,,,,,,,,,,,,,,,,,,,,,,,,
450747,PALESTINE REGIONAL MEDICAL CENTER,   45,   45,   45,45000,7,RURAL,RURAL,W,46340,0.8449,0,,,,,1,0,0,100,43,0,0,0.38592,0.210534,0,0.249,0.029,17,4152.067488,4157.606301,1629,1.1966606,1569.48405,1.216008165,79.4337,1.089386118,1.190886749,1563.4921,1.209821854,79.1506,1.092710553,0.8632,0.0000,1,0.003517078,0.006810556,0.430091743,,,,,,,,,,,,,,,,,,,,,,,,,
450749,EAST TEXAS MEDICAL CENTER TRINITY,   45,   45,   45,45941,7,RURAL,RURAL,N,   45,0.7944,0,,,,,1,0,0,22,8,0,0,0.37241,0.19938825,0,0.287,0.025,14,5232.359726,5239.339636,334,0.908512773,325.2831,0.913936527,,,0.911081847,324.6161,0.917258982,,,0.8634,0.0000,1,0,0,0.68085953,,,,,,,,,,,,,,,,,,,,,,,,,
450754,HAMILTON GENERAL HOSPITAL,   45,   45,   45,45590,7,RURAL,RURAL,N,   45,0.7944,0,,,,,1,0,0,34,17,0,0,0.08967,0,0,0.38,0.041,16,4011.238761,4016.58971,1027,0.93971356,1014.1727,0.942110808,,,0.944864781,1012.4956,0.947236319,,,0.8542,0.0000,1,0,0,0.745295929,,,,,,,,,,,,,,,,,,,,,,,,,
450755,COVENANT HOSPITAL LEVELLAND,   45,   45,   45,45652,7,RURAL,RURAL,N,   45,0.822,0,,,YES,0.0276,1,0,0,48,13,0,0,0.39906,0.12,0,0.527,0.016,0,,,506,0.914423572,497.4588,0.91755,,,0.920148979,496.8476,0.9235583,,,0.8542,0.0000,1,0.010342682,0.002980347,0.502149613,,,,,,,,,,,,,,,,,,,,,,,,,
450766,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,19124,19124,19124,45390,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0.2285,0.2775,104,86,0.117339838,0.081458399,0.08613,0,0.017594313,0.333,0.023,0,,,1669,1.854630598,1655.95385,1.878194068,,,1.851161753,1654.5457,1.876830377,,,0.8542,0.0000,1,0.134674603,0.101707157,0.34592268,,,,,,,,,,,,,,,,,,,,,,,,,
450770,CENTRAL TEXAS HOSPITAL,   45,   45,12420,45795,7,RURAL,LURBAN,L,12420,0.9515,0,LUGAR,,,,1,0,0,44,16,0,0,0.4361,0.12,0,0.34,0.01,14,2004.846096,2007.520539,710,1.137722363,693.1605,1.147467465,,,1.147112411,691.9238,1.156461127,,,0.8542,0.0000,1,0,0,0.549623791,,,,,,,,,,,,,,,,,,,,,,,,,
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,19124,19124,19124,45310,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,354,206,0,0,0.08914,0,0.018214751,0.31,0.033,0,,,3193,1.59185337,3145.35315,1.606776511,555.4163,1.632472302,1.577933658,3139.7594,1.593445224,554.63765,1.623601084,0.8542,0.0000,1,0.0732512,0.114608158,0.231628863,,,,,,,,,,,,,,,,,,,,,,,,,
450774,TOPS SURGICAL SPECIALTY HOSPITAL,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,16,3,0,0,0.04258,0,0,0.324,0.048,0,,,91,1.838049903,90.8571,1.840989011,,,1.786805404,90.8333,1.790054945,,,0.9954,0.0000,1,0,0,0.30660793,,,,,,,,,,,,,,,,,,,,,,,,,
450775,KINGWOOD MEDICAL CENTER,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0.0172,0.0243,139,93,0.009356414,0.006881026,0.27294,0.1173255,0.056826289,0.171,0.017,0,,,2488,1.44821193,2463.1617,1.452274035,,,1.453095663,2460.744,1.457266198,,,0.9609,0.0000,1,0.021822702,0.037296735,0.456541986,,,,,,,,,,,,,,,,,,,,,,,,,
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,23104,23104,23104,45910,7,LURBAN,LURBAN,W,19124,0.9578,0,,,,,1,0,0,227,83,0,0,0.16996,0.037974,0.035016015,0.299,0.028,0,,,2384,1.372642584,2350.8836,1.391040814,1011.7012,1.32627985,1.373610602,2346.83255,1.392497273,1009.90745,1.325323681,0.8542,0.0000,1,0.014204605,0.018914738,0.407330116,,,,,,,,,,,,,,,,,,,,,,,,,
450780,METHODIST AMBULATORY SURGERY HOSPITAL NW,41700,41700,41700,45130,7,LURBAN,LURBAN,N,41700,0.8913,0,,,,,1,0,0,23,3,0,0,0.02789,0,0,0.376,0.042,0,,,111,2.240478196,106.3285,2.2739,,,2.173676231,106.01785,2.20902973,,,0.8542,0.0000,1,0.036161767,0.055065184,0.167664671,,,,,,,,,,,,,,,,,,,,,,,,,
450788,"CORPUS CHRISTI MEDICAL CENTER,THE",18580,18580,18580,45830,7,OURBAN,OURBAN,N,18580,0.866,0,,,,,1,0.0419,0.0829,315,179,0.022629454,0.023670175,0.38537,0.21008025,0.08116312,0.167,0.019,0,,,4890,1.527536705,4816.85875,1.541123824,,,1.529475609,4809.17045,1.543443885,,,0.9062,0.0000,1,0.014602892,0.037460786,0.420854922,,,,,,,,,,,,,,,,,,,,,,,,,
450795,RENAISSANCE HOSPITAL,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,39,10,0,0,0.58746,0.12,0,0.225,0.018,0,,,213,1.193936118,212.6783,1.194675587,,,1.189700203,212.4782,1.190734272,,,0.9954,0.0000,1,0.17783765,0.180262128,0.283178701,,,,,,,,,,,,,,,,,,,,,,,,,
450796,NORTHWEST TEXAS SURGERY CENTER,11100,11100,11100,45871,7,OURBAN,OURBAN,N,11100,0.8594,0,,,,,1,0,0,4,1,0,0,0,0,0,0.274,0.02,0,,,84,1.93682995,82.03035,1.951519048,,,1.886632776,81.7361,1.904466667,,,0.8566,0.0000,1,0,0,0.569343066,,,,,,,,,,,,,,,,,,,,,,,,,
450797,HEALTHSOUTH HOSPITAL FOR SPECIALIZED SURGERY,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,7,0,0,0,0,0,0,0.571,0.025,0,,,2,2.0613,1.7142,2.0613,,,2.0077,1.6666,2.0077,,,0.9954,0.0000,1,0.083315439,0,0.085106383,,,,,,,,,,,,,,,,,,,,,,,,,
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,45500,45500,45500,45170,7,OURBAN,OURBAN,N,45500,0.8152,0,,,,,1,0.0119,0.0187,312,226,0.006483436,0.005291089,0.21244,0.067413,0.043957834,0.217,0.022,0,,,8423,1.562825074,8288.97995,1.576922902,,,1.560858125,8275.0395,1.576027805,,,0.8542,0.0000,1,0.029785915,0.050287299,0.55006575,,,,,,,,,,,,,,,,,,,,,,,,,
450803,DOCTORS HOSPITAL TIDWELL,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,253,72,0,0,0.77359,0.53036175,0.169588497,0.247,0.03,0,,,1311,1.228391586,1288.9001,1.245573913,,,1.233745175,1286.78095,1.251046072,,,0.9954,0.0000,1,0.000690716,0.003985215,0.325259647,,,,,,,,,,,,,,,,,,,,,,,,,
450804,TEXAS ORTHOPEDIC HOSPITAL,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,49,20,0,0,0.04094,0,0,0.246,0.014,0,,,804,2.025419903,796.96505,2.027806965,50.9756,1.868419933,1.964701077,796.18045,1.966542164,50.9524,1.800599779,0.9815,0.0000,1,0.005196977,0.00084458,0.297334622,,,,,,,,,,,,,,,,,,,,,,,,,
450808,NORTHWEST HILLS SURGICAL HOSPITAL,12420,12420,12420,45940,7,LURBAN,LURBAN,N,12420,0.9515,0,,,,,1,0,0,8,2,0,0,0.03501,0,0,0.408,0.019,0,,,143,1.85874807,139.9998,1.897581818,,,1.809602703,139.8892,1.847695804,,,0.9954,0.0000,1,0.012582191,0.00099833,0.22002635,,,,,,,,,,,,,,,,,,,,,,,,,
450809,NORTH AUSTIN MEDICAL CENTER,12420,12420,12420,45940,7,LURBAN,LURBAN,N,12420,0.9515,0,,,,,1,0.005,0.0061,213,164,0.002729694,0.001722902,0.20604,0.062133,0.042605741,0.217,0.019,0,,,4134,1.648563603,4095.64765,1.654205346,,,1.647626273,4091.966,1.653356749,,,0.9709,0.0000,1,0.050392727,0.059804182,0.424048819,,,,,,,,,,,,,,,,,,,,,,,,,
450811,,32580,32580,32580,45650,7,OURBAN,OURBAN,N,32580,0.8883,0,,,,,1,0.0304,0.0585,514,284,0.016473261,0.016645722,0.89146,0.6276045,0.197840857,0.157,0.02,0,,,5,0.95846,5,0.95846,,,0.9671,5,0.9671,,,0.8816,0.0000,1,0,0,0.293040326,,,,,,,,,,,,,,,,,,,,,,,,,
450813,COMMUNITY GENERAL HOSPITAL,   45,   45,   45,45000,7,RURAL,RURAL,N,   45,0.807,0,,,YES,0.0126,1,0,0,18,5,0,0,0.59245,0.12,0,0.528,0.019,0,,,356,0.983944885,350.5679,0.986244663,1,0.9572,0.995269656,350.0377,0.997655337,1,0.9519,0.8859,0.0000,1,0,0,0.476426799,,,,,,,,,,,,,,,,,,,,,,,,,
450820,METHODIST SUGAR LAND HOSPITAL,26420,26420,26420,45530,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,51,49,0,0,0.18255,0.0461575,0,0.28,0.039,0,,,1120,1.663286532,1105.0521,1.676930893,,,1.65882779,1103.7374,1.673657054,,,0.9954,0.0000,1,0.080611993,0.211351347,0.331999098,,,,,,,,,,,,,,,,,,,,,,,,,
450822,LAS COLINAS MEDICAL CENTER,19124,19124,19124,45390,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,98,36,0,0,0.16733,0.0362645,0,0.22,0.036,0,,,445,1.386087668,435.82775,1.400766067,363.07735,1.547631454,1.390471997,434.8535,1.407086292,362.71665,1.54853082,0.9047,0.0000,1,0.050171969,0.161120529,0.16628072,,,,,,,,,,,,,,,,,,,,,,,,,
450824,HEART HOSPITAL OF AUSTIN,12420,12420,12420,45940,7,LURBAN,LURBAN,N,12420,0.9515,0,,,,,1,0,0,58,30,0,0,0.06642,0,0,0.26,0.035,0,,,2000,2.58210632,1969.9557,2.61084715,,,2.59718746,1966.5214,2.6291231,,,0.9815,0.0000,1,0.023224788,0.074291622,0.682128758,,,,,,,,,,,,,,,,,,,,,,,,,
450825,CORNERSTONE REGIONAL HOSPITAL,32580,32580,32580,45650,7,OURBAN,OURBAN,N,32580,0.8883,0,,,,,1,0,0,14,5,0,0,0.39312,0.12,0,0.355,0.034,0,,,281,1.453146227,275.10805,1.467181851,,,1.424650496,274.96285,1.437591459,,,0.9815,0.0000,1,0.001636444,0.003416514,0.628392484,,,,,,,,,,,,,,,,,,,,,,,,,
450827,KELL WEST REGIONAL HOSPITAL,48660,48660,48660,45960,7,OURBAN,OURBAN,N,48660,0.9519,0,,,,,1,0,0,41,16,0,0,0.05149,0,0,0.422,0.069,0,,,969,1.407859719,961.6329,1.414482766,12,1.356883333,1.386824592,960.6041,1.393925077,12,1.358175,0.8542,0.0000,1,0.002959311,0.011247903,0.641838689,,,,,,,,,,,,,,,,,,,,,,,,,
450828,CHRISTUS SPOHN HOSPITAL ALICE,   45,   45,   45,45711,7,RURAL,RURAL,N,   45,0.7944,0,,,,,1,0,0,95,45,0,0,0.31499,0.12,0,0.198,0.014,16,5406.630976,4060.385229,1762,1.277674394,1705.73815,1.302172247,113.148,1.225714173,1.281130769,1700.6246,1.306241998,112.9804,1.230068014,0.8542,0.0000,1,0.00929115,0.008507886,0.507739034,,,,,,,,,,,,,,,,,,,,,,,,,
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,37,2,0,0,0.15,0.025,0,0.388,0.073,0,,,36,1.384761111,36,1.384761111,,,1.367130556,36,1.367130556,,,0.8758,0.0000,1,0.447604888,1.648900533,0.020881671,,,,,,,,,,,,,,,,,,,,,,,,,
450832,CHRISTUS ST CATHERINE HOSPITAL,26420,26420,26420,45610,7,LURBAN,LURBAN,N,26420,0.9933,0,,,,,1,0,0,102,57,0,0,0.17789,0.0431285,0.036679405,0.257,0.032,0,,,1827,1.472282351,1803.3673,1.488624466,115.49485,1.391493337,1.477787269,1800.72015,1.49500208,115.4057,1.394655745,0.8542,0.0000,1,0.013918283,0.035585523,0.356307768,,,,,,,,,,,,,,,,,,,,,,,,,
450833,ENNIS REGIONAL MEDICAL CENTER,19124,19124,19124,45470,7,LURBAN,LURBAN,N,19124,0.9731,0,,,,,1,0,0,46,14,0,0,0.3399,0.12,0,0.333,0.032,0,,,839,1.202602421,809.9367,1.226835638,2.9615,1.536394901,1.205554763,807.18155,1.230390107,2.9804,1.494895839,0.9954,0.0000,1,0.000522259,0.001156696,0.45475433,,,,,,,,,,,,,,,,,,,,,,,,,
450834,"PHYSICIANS CENTRE,THE",17780,17780,17780,45190,7,OURBAN,OURBAN,N,17780,0.9133,0,,,,,1,0,0,16,3,0,0,0.03696,0,0,0.377,0.094,0,,,225,1.628964159,220.6345,1.6263,,,1.592019294,220.3793,1.590241333,,,0.9887,0.0000,1,0,0,0.408972692,,,,,,,,,,,,,,,,,,,,,,,,,
